"","codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"14803",250830,2019,15,0,0,0,0,0,0,1,1,13,8,13
"14804",250830,2020,19,0,1,0,0,0,0,0,1,15,12,15
"14805",250830,2021,21,0,0,0,0,0,0,0,0,18,10,18
"14806",250830,2022,23,0,1,0,0,0,1,1,1,19,17,19
"14807",250840,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14808",250840,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14809",250840,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14810",250840,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14811",250840,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14812",250840,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14813",250840,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14814",250840,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14815",250840,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14816",250840,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14817",250840,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14818",250850,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14819",250850,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14820",250850,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14821",250850,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14822",250850,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14823",250850,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14824",250850,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14825",250850,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14826",250850,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14827",250850,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14828",250850,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14829",250855,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14830",250855,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14831",250855,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14832",250855,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14833",250855,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14834",250855,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14835",250855,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14836",250855,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14837",250855,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14838",250855,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14839",250855,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14840",250860,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14841",250860,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14842",250860,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14843",250860,2015,7,0,0,0,0,0,0,0,1,6,6,6
"14844",250860,2016,8,0,0,0,0,0,0,0,0,6,6,6
"14845",250860,2017,6,0,0,0,0,0,0,0,0,6,5,6
"14846",250860,2018,4,0,0,0,0,0,0,0,0,3,3,3
"14847",250860,2019,8,0,0,0,0,0,0,0,0,5,6,5
"14848",250860,2020,5,0,0,0,0,0,0,0,0,4,3,4
"14849",250860,2021,4,0,0,0,0,0,0,0,0,4,3,4
"14850",250860,2022,9,0,0,0,0,0,0,0,0,5,3,5
"14851",250870,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14852",250870,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14853",250870,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14854",250870,2015,1,0,0,0,0,0,0,0,0,1,0,1
"14855",250870,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14856",250870,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14857",250870,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14858",250870,2019,1,0,0,0,0,0,0,0,0,1,1,1
"14859",250870,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14860",250870,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14861",250870,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14862",250880,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14863",250880,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14864",250880,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14865",250880,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14866",250880,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14867",250880,2017,1,0,0,0,0,0,0,0,0,1,0,1
"14868",250880,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14869",250880,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14870",250880,2020,2,0,0,0,0,0,0,0,0,1,0,1
"14871",250880,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14872",250880,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14873",250890,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14874",250890,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14875",250890,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14876",250890,2015,13,0,0,0,0,0,0,0,0,12,9,12
"14877",250890,2016,8,0,0,1,0,0,0,1,1,8,4,8
"14878",250890,2017,21,0,0,0,0,0,0,0,0,20,12,20
"14879",250890,2018,18,0,0,1,0,0,0,0,1,16,8,16
"14880",250890,2019,16,0,0,0,0,0,0,1,1,15,7,15
"14881",250890,2020,20,0,0,0,0,0,0,0,0,15,13,15
"14882",250890,2021,22,0,0,0,0,0,0,0,0,20,19,20
"14883",250890,2022,17,0,1,0,0,0,0,1,2,13,16,13
"14884",250900,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14885",250900,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14886",250900,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14887",250900,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14888",250900,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14889",250900,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14890",250900,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14891",250900,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14892",250900,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14893",250900,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14894",250900,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14895",250905,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14896",250905,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14897",250905,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14898",250905,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14899",250905,2016,1,0,0,0,0,0,0,0,0,1,0,1
"14900",250905,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14901",250905,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14902",250905,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14903",250905,2020,1,0,0,0,0,0,0,0,1,1,0,1
"14904",250905,2021,2,0,0,0,0,0,0,0,0,1,2,1
"14905",250905,2022,2,0,0,0,0,0,0,0,0,1,1,1
"14906",250910,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14907",250910,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14908",250910,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14909",250910,2015,2,0,0,0,0,0,0,0,0,2,2,2
"14910",250910,2016,2,0,0,0,0,0,0,0,0,2,2,2
"14911",250910,2017,6,0,2,0,0,0,0,1,2,5,4,5
"14912",250910,2018,3,0,0,0,0,0,0,1,1,3,2,3
"14913",250910,2019,5,0,0,0,0,0,0,0,0,5,3,5
"14914",250910,2020,4,0,0,0,0,0,0,1,1,3,1,3
"14915",250910,2021,5,0,0,0,0,0,0,0,0,4,3,4
"14916",250910,2022,2,0,0,0,0,0,0,0,0,2,1,2
"14917",250915,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14918",250915,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14919",250915,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14920",250915,2015,2,0,0,0,0,0,0,2,2,2,0,2
"14921",250915,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14922",250915,2017,2,0,0,0,0,0,0,0,0,2,0,2
"14923",250915,2018,1,0,0,0,0,0,0,0,0,1,1,1
"14924",250915,2019,1,0,0,0,0,0,0,0,0,1,1,1
"14925",250915,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14926",250915,2021,1,0,0,0,0,0,0,0,0,1,1,1
"14927",250915,2022,2,0,0,0,0,0,0,0,0,1,0,1
"14928",250920,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14929",250920,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14930",250920,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14931",250920,2015,3,0,0,0,0,0,0,1,1,3,2,3
"14932",250920,2016,5,0,0,0,0,0,0,0,0,5,3,5
"14933",250920,2017,4,0,0,0,0,0,0,0,0,4,1,4
"14934",250920,2018,4,0,0,0,0,0,0,0,0,4,3,4
"14935",250920,2019,1,0,0,0,0,0,0,0,0,1,0,1
"14936",250920,2020,6,0,0,0,0,0,0,1,1,4,3,4
"14937",250920,2021,4,0,0,0,0,0,0,0,0,4,1,4
"14938",250920,2022,4,0,0,0,0,0,0,0,0,3,2,3
"14939",250930,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14940",250930,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14941",250930,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14942",250930,2015,3,0,0,0,0,0,0,0,0,3,3,3
"14943",250930,2016,2,0,0,0,0,0,0,0,0,2,1,2
"14944",250930,2017,6,0,0,0,0,0,0,0,0,6,5,6
"14945",250930,2018,1,0,0,0,0,0,0,0,0,1,1,1
"14946",250930,2019,1,0,0,0,0,0,0,0,0,1,0,1
"14947",250930,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14948",250930,2021,2,0,0,0,0,0,0,0,0,2,2,2
"14949",250930,2022,1,0,0,0,0,0,0,0,0,1,1,1
"14950",250933,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14951",250933,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14952",250933,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14953",250933,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14954",250933,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14955",250933,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14956",250933,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14957",250933,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14958",250933,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14959",250933,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14960",250933,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14961",250937,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14962",250937,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14963",250937,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14964",250937,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14965",250937,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14966",250937,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14967",250937,2018,1,0,0,0,0,0,0,0,0,1,0,1
"14968",250937,2019,4,0,0,0,0,0,0,0,0,2,1,2
"14969",250937,2020,0,0,0,0,0,0,0,0,0,0,0,0
"14970",250937,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14971",250937,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14972",250939,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14973",250939,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14974",250939,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14975",250939,2015,0,0,0,0,0,0,0,0,0,0,0,0
"14976",250939,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14977",250939,2017,0,0,0,0,0,0,0,0,0,0,0,0
"14978",250939,2018,0,0,0,0,0,0,0,0,0,0,0,0
"14979",250939,2019,0,0,0,0,0,0,0,0,0,0,0,0
"14980",250939,2020,1,0,0,0,0,0,0,0,0,1,1,1
"14981",250939,2021,0,0,0,0,0,0,0,0,0,0,0,0
"14982",250939,2022,0,0,0,0,0,0,0,0,0,0,0,0
"14983",250940,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14984",250940,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14985",250940,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14986",250940,2015,1,0,0,0,0,0,0,0,0,1,0,1
"14987",250940,2016,0,0,0,0,0,0,0,0,0,0,0,0
"14988",250940,2017,1,0,0,0,0,0,0,0,0,1,0,1
"14989",250940,2018,1,0,0,0,0,0,0,0,0,1,1,1
"14990",250940,2019,4,0,0,0,0,0,0,0,0,4,4,4
"14991",250940,2020,2,0,0,0,0,0,0,0,1,1,2,1
"14992",250940,2021,1,0,0,0,0,0,0,0,0,1,1,1
"14993",250940,2022,7,0,0,0,0,0,0,0,0,7,1,7
"14994",250950,2012,0,0,0,0,0,0,0,0,0,0,0,0
"14995",250950,2013,0,0,0,0,0,0,0,0,0,0,0,0
"14996",250950,2014,0,0,0,0,0,0,0,0,0,0,0,0
"14997",250950,2015,1,0,0,0,0,0,0,0,0,1,1,1
"14998",250950,2016,2,0,0,0,0,0,0,0,0,1,2,1
"14999",250950,2017,4,0,0,0,0,0,0,0,0,4,2,4
"15000",250950,2018,1,0,0,0,0,0,0,0,0,1,1,1
"15001",250950,2019,1,0,0,0,0,0,0,0,0,1,0,1
"15002",250950,2020,2,0,0,0,0,0,0,0,0,1,2,1
"15003",250950,2021,1,0,0,0,0,0,0,0,0,0,1,0
"15004",250950,2022,3,0,0,0,0,0,0,0,0,3,1,3
"15005",250960,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15006",250960,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15007",250960,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15008",250960,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15009",250960,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15010",250960,2017,2,0,0,0,0,0,0,0,0,2,0,2
"15011",250960,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15012",250960,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15013",250960,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15014",250960,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15015",250960,2022,1,0,0,0,0,0,0,0,0,1,1,1
"15016",250970,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15017",250970,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15018",250970,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15019",250970,2015,3,0,0,0,0,0,0,0,0,1,3,1
"15020",250970,2016,1,0,0,0,0,0,0,0,0,1,1,1
"15021",250970,2017,4,0,0,0,0,0,1,0,1,4,3,4
"15022",250970,2018,7,0,0,0,0,0,0,0,0,6,2,6
"15023",250970,2019,7,0,0,0,0,0,0,0,0,6,5,6
"15024",250970,2020,9,0,0,0,0,0,0,0,0,9,7,9
"15025",250970,2021,10,0,0,0,0,0,0,0,0,10,7,10
"15026",250970,2022,6,0,0,0,0,0,0,0,0,5,3,5
"15027",250980,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15028",250980,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15029",250980,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15030",250980,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15031",250980,2016,1,0,0,0,0,0,0,0,0,1,1,1
"15032",250980,2017,1,0,0,0,0,0,0,0,0,1,1,1
"15033",250980,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15034",250980,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15035",250980,2020,1,0,0,0,0,0,0,0,0,1,1,1
"15036",250980,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15037",250980,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15038",250990,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15039",250990,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15040",250990,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15041",250990,2015,3,0,0,0,0,0,0,0,0,3,0,3
"15042",250990,2016,1,0,0,0,0,0,0,0,0,1,1,1
"15043",250990,2017,0,0,0,0,0,0,0,0,0,0,0,0
"15044",250990,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15045",250990,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15046",250990,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15047",250990,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15048",250990,2022,3,0,0,0,0,0,0,0,0,3,3,3
"15049",251000,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15050",251000,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15051",251000,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15052",251000,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15053",251000,2016,2,0,0,0,0,0,0,0,0,2,0,2
"15054",251000,2017,1,0,0,0,0,0,0,0,0,1,0,1
"15055",251000,2018,2,0,0,0,0,0,0,0,0,2,2,2
"15056",251000,2019,2,0,0,0,0,0,0,0,0,2,0,2
"15057",251000,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15058",251000,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15059",251000,2022,1,0,0,0,0,0,0,0,0,1,1,1
"15060",251010,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15061",251010,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15062",251010,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15063",251010,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15064",251010,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15065",251010,2017,1,0,0,0,0,0,0,0,0,1,1,1
"15066",251010,2018,2,0,0,0,0,0,0,0,0,2,1,2
"15067",251010,2019,1,0,0,0,0,0,0,0,0,1,1,1
"15068",251010,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15069",251010,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15070",251010,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15071",251020,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15072",251020,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15073",251020,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15074",251020,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15075",251020,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15076",251020,2017,1,0,0,0,0,0,0,0,0,1,0,1
"15077",251020,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15078",251020,2019,1,0,0,0,0,0,0,0,0,1,0,1
"15079",251020,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15080",251020,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15081",251020,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15082",251030,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15083",251030,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15084",251030,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15085",251030,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15086",251030,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15087",251030,2017,1,0,0,0,0,0,0,0,0,1,1,1
"15088",251030,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15089",251030,2019,1,0,0,0,0,0,0,0,0,1,1,1
"15090",251030,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15091",251030,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15092",251030,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15093",251040,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15094",251040,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15095",251040,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15096",251040,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15097",251040,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15098",251040,2017,1,0,0,0,1,0,0,0,1,1,0,1
"15099",251040,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15100",251040,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15101",251040,2020,1,0,0,0,0,0,0,0,0,1,0,1
"15102",251040,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15103",251040,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15104",251050,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15105",251050,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15106",251050,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15107",251050,2015,1,0,0,0,0,0,0,0,0,1,1,1
"15108",251050,2016,1,0,0,0,0,0,0,0,0,1,0,1
"15109",251050,2017,1,0,0,0,0,0,0,0,0,1,1,1
"15110",251050,2018,1,0,0,0,0,0,0,0,0,1,1,1
"15111",251050,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15112",251050,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15113",251050,2021,1,0,0,0,0,0,0,0,0,0,1,0
"15114",251050,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15115",251060,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15116",251060,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15117",251060,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15118",251060,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15119",251060,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15120",251060,2017,0,0,0,0,0,0,0,0,0,0,0,0
"15121",251060,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15122",251060,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15123",251060,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15124",251060,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15125",251060,2022,1,0,0,0,0,0,0,0,0,1,1,1
"15126",251065,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15127",251065,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15128",251065,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15129",251065,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15130",251065,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15131",251065,2017,0,0,0,0,0,0,0,0,0,0,0,0
"15132",251065,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15133",251065,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15134",251065,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15135",251065,2021,4,0,0,0,0,0,0,0,0,4,2,4
"15136",251065,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15137",251070,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15138",251070,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15139",251070,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15140",251070,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15141",251070,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15142",251070,2017,0,0,0,0,0,0,0,0,0,0,0,0
"15143",251070,2018,1,0,0,0,0,0,0,0,0,1,0,1
"15144",251070,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15145",251070,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15146",251070,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15147",251070,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15148",251080,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15149",251080,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15150",251080,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15151",251080,2015,51,0,1,1,1,0,0,2,5,46,24,46
"15152",251080,2016,46,0,1,1,0,0,1,0,3,44,18,44
"15153",251080,2017,52,0,1,0,1,0,0,2,4,42,19,42
"15154",251080,2018,78,0,1,1,0,0,0,1,4,71,17,71
"15155",251080,2019,57,0,1,1,0,0,0,0,2,50,10,50
"15156",251080,2020,43,0,0,0,0,0,1,2,3,39,20,39
"15157",251080,2021,45,0,0,0,1,0,0,0,2,43,33,43
"15158",251080,2022,39,0,0,0,1,0,0,0,1,36,29,36
"15159",251090,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15160",251090,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15161",251090,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15162",251090,2015,39,0,1,0,0,0,0,1,2,32,2,32
"15163",251090,2016,29,0,0,0,1,0,0,1,2,23,13,23
"15164",251090,2017,44,0,0,0,1,0,0,1,2,38,18,38
"15165",251090,2018,62,0,1,1,1,0,0,6,8,47,9,47
"15166",251090,2019,66,0,0,1,0,0,0,1,2,43,17,43
"15167",251090,2020,14,0,0,0,0,0,0,0,0,13,1,13
"15168",251090,2021,16,0,0,0,3,0,0,0,4,11,4,11
"15169",251090,2022,26,0,0,1,1,0,0,1,3,16,14,16
"15170",251100,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15171",251100,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15172",251100,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15173",251100,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15174",251100,2016,0,0,0,0,0,0,0,0,0,0,0,0
"15175",251100,2017,1,0,0,0,0,0,0,0,0,1,1,1
"15176",251100,2018,0,0,0,0,0,0,0,0,0,0,0,0
"15177",251100,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15178",251100,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15179",251100,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15180",251100,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15181",251110,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15182",251110,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15183",251110,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15184",251110,2015,0,0,0,0,0,0,0,0,0,0,0,0
"15185",251110,2016,1,0,0,0,0,0,0,0,0,1,1,1
"15186",251110,2017,0,0,0,0,0,0,0,0,0,0,0,0
"15187",251110,2018,1,0,0,0,0,0,0,0,0,1,1,1
"15188",251110,2019,0,0,0,0,0,0,0,0,0,0,0,0
"15189",251110,2020,0,0,0,0,0,0,0,0,0,0,0,0
"15190",251110,2021,0,0,0,0,0,0,0,0,0,0,0,0
"15191",251110,2022,0,0,0,0,0,0,0,0,0,0,0,0
"15192",251120,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15193",251120,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15194",251120,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15195",251120,2015,12,0,0,0,0,0,0,1,1,12,7,12
"15196",251120,2016,9,0,0,0,0,0,0,1,1,9,8,9
"15197",251120,2017,16,0,1,0,0,0,1,0,1,14,8,14
"15198",251120,2018,9,0,0,0,0,0,0,0,0,9,7,9
"15199",251120,2019,7,0,0,0,0,0,0,0,0,6,4,6
"15200",251120,2020,7,0,0,0,0,0,0,0,0,2,4,2
"15201",251120,2021,14,0,0,0,0,0,0,1,1,12,9,12
"15202",251120,2022,19,1,0,0,1,0,0,2,2,15,11,15
"15203",251130,2012,0,0,0,0,0,0,0,0,0,0,0,0
"15204",251130,2013,0,0,0,0,0,0,0,0,0,0,0,0
"15205",251130,2014,0,0,0,0,0,0,0,0,0,0,0,0
"15206",251130,2015,4,0,0,0,0,0,0,0,0,3,4,3
"15207",251130,2016,2,0,0,0,0,0,0,0,0,2,1,2
"15208",251130,2017,1,0,0,0,0,0,0,0,0,1,1,1
