"","codmunres","ano","Obito_Materno_investigado_com_Ficha_Sintese","Obito_Materno_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MATERNOS"
"36772","315010",2019,0,0,0
"36773","315010",2020,0,0,0
"36774","315010",2021,0,0,0
"36775","315010",2022,0,0,0
"36776","315010",2023,0,0,0
"36777","315010",2024,0,0,0
"36778","315015",2012,0,0,0
"36779","315015",2013,0,0,0
"36780","315015",2014,0,0,0
"36781","315015",2015,0,0,0
"36782","315015",2016,0,0,0
"36783","315015",2017,0,0,0
"36784","315015",2018,0,0,0
"36785","315015",2019,0,0,0
"36786","315015",2020,0,0,0
"36787","315015",2021,0,0,0
"36788","315015",2022,0,0,0
"36789","315015",2023,0,0,0
"36790","315015",2024,0,0,0
"36791","315020",2012,0,0,0
"36792","315020",2013,0,0,0
"36793","315020",2014,0,0,0
"36794","315020",2015,0,0,0
"36795","315020",2016,0,0,0
"36796","315020",2017,0,0,0
"36797","315020",2018,0,0,0
"36798","315020",2019,0,0,0
"36799","315020",2020,1,0,1
"36800","315020",2021,0,0,0
"36801","315020",2022,0,0,0
"36802","315020",2023,0,0,0
"36803","315020",2024,0,0,0
"36804","315030",2012,0,0,0
"36805","315030",2013,0,0,0
"36806","315030",2014,0,0,0
"36807","315030",2015,0,0,0
"36808","315030",2016,0,0,0
"36809","315030",2017,0,0,0
"36810","315030",2018,0,0,0
"36811","315030",2019,0,0,0
"36812","315030",2020,0,0,0
"36813","315030",2021,0,0,0
"36814","315030",2022,0,0,0
"36815","315030",2023,0,0,0
"36816","315030",2024,0,0,0
"36817","315040",2012,0,0,0
"36818","315040",2013,0,0,0
"36819","315040",2014,0,0,0
"36820","315040",2015,0,0,0
"36821","315040",2016,0,0,0
"36822","315040",2017,0,0,0
"36823","315040",2018,0,0,0
"36824","315040",2019,0,0,0
"36825","315040",2020,0,0,0
"36826","315040",2021,0,0,0
"36827","315040",2022,0,0,0
"36828","315040",2023,0,0,0
"36829","315040",2024,0,0,0
"36830","315050",2012,0,0,0
"36831","315050",2013,0,0,0
"36832","315050",2014,0,0,0
"36833","315050",2015,0,0,0
"36834","315050",2016,0,0,0
"36835","315050",2017,0,0,0
"36836","315050",2018,0,0,0
"36837","315050",2019,0,0,0
"36838","315050",2020,0,0,0
"36839","315050",2021,0,0,0
"36840","315050",2022,0,0,0
"36841","315050",2023,0,0,0
"36842","315050",2024,0,0,0
"36843","315053",2012,0,0,0
"36844","315053",2013,0,0,0
"36845","315053",2014,0,0,0
"36846","315053",2015,0,0,0
"36847","315053",2016,0,0,0
"36848","315053",2017,0,0,0
"36849","315053",2018,0,0,0
"36850","315053",2019,0,0,0
"36851","315053",2020,0,0,0
"36852","315053",2021,0,0,0
"36853","315053",2022,0,0,0
"36854","315053",2023,0,0,0
"36855","315053",2024,0,0,0
"36856","315057",2012,0,0,0
"36857","315057",2013,0,0,0
"36858","315057",2014,0,0,0
"36859","315057",2015,0,0,0
"36860","315057",2016,0,0,0
"36861","315057",2017,0,0,0
"36862","315057",2018,0,0,0
"36863","315057",2019,0,0,0
"36864","315057",2020,0,0,0
"36865","315057",2021,0,0,0
"36866","315057",2022,0,0,0
"36867","315057",2023,0,0,0
"36868","315057",2024,0,0,0
"36869","315060",2012,0,0,0
"36870","315060",2013,0,0,0
"36871","315060",2014,0,0,0
"36872","315060",2015,0,0,0
"36873","315060",2016,0,0,0
"36874","315060",2017,0,0,0
"36875","315060",2018,0,0,0
"36876","315060",2019,0,0,0
"36877","315060",2020,0,0,0
"36878","315060",2021,0,0,0
"36879","315060",2022,0,0,0
"36880","315060",2023,0,0,0
"36881","315060",2024,0,0,0
"36882","315070",2012,0,0,0
"36883","315070",2013,0,0,0
"36884","315070",2014,0,0,0
"36885","315070",2015,0,0,0
"36886","315070",2016,0,0,0
"36887","315070",2017,0,0,0
"36888","315070",2018,0,0,0
"36889","315070",2019,0,0,0
"36890","315070",2020,0,0,0
"36891","315070",2021,0,0,0
"36892","315070",2022,0,0,0
"36893","315070",2023,0,0,0
"36894","315070",2024,0,0,0
"36895","315080",2012,0,0,0
"36896","315080",2013,0,0,0
"36897","315080",2014,0,0,0
"36898","315080",2015,0,0,0
"36899","315080",2016,0,0,0
"36900","315080",2017,0,0,0
"36901","315080",2018,0,0,0
"36902","315080",2019,0,0,0
"36903","315080",2020,0,0,0
"36904","315080",2021,0,0,0
"36905","315080",2022,0,0,0
"36906","315080",2023,0,0,0
"36907","315080",2024,0,0,0
"36908","315090",2012,0,0,0
"36909","315090",2013,0,0,0
"36910","315090",2014,0,0,0
"36911","315090",2015,0,0,0
"36912","315090",2016,0,0,0
"36913","315090",2017,0,0,0
"36914","315090",2018,0,0,0
"36915","315090",2019,0,0,0
"36916","315090",2020,0,0,0
"36917","315090",2021,0,0,0
"36918","315090",2022,0,0,0
"36919","315090",2023,0,0,0
"36920","315090",2024,0,0,0
"36921","315100",2012,0,0,0
"36922","315100",2013,0,0,0
"36923","315100",2014,0,0,0
"36924","315100",2015,0,0,0
"36925","315100",2016,0,0,0
"36926","315100",2017,0,0,0
"36927","315100",2018,0,0,0
"36928","315100",2019,0,0,0
"36929","315100",2020,0,0,0
"36930","315100",2021,0,0,0
"36931","315100",2022,0,0,0
"36932","315100",2023,0,0,0
"36933","315100",2024,0,0,0
"36934","315110",2012,0,0,0
"36935","315110",2013,0,0,0
"36936","315110",2014,0,0,0
"36937","315110",2015,0,0,0
"36938","315110",2016,0,0,0
"36939","315110",2017,1,0,1
"36940","315110",2018,0,0,0
"36941","315110",2019,0,0,0
"36942","315110",2020,0,0,0
"36943","315110",2021,0,0,0
"36944","315110",2022,0,0,0
"36945","315110",2023,1,0,1
"36946","315110",2024,0,0,0
"36947","315120",2012,1,0,1
"36948","315120",2013,1,0,1
"36949","315120",2014,1,0,1
"36950","315120",2015,0,0,0
"36951","315120",2016,0,0,0
"36952","315120",2017,0,0,0
"36953","315120",2018,0,0,0
"36954","315120",2019,0,0,0
"36955","315120",2020,1,0,1
"36956","315120",2021,1,0,1
"36957","315120",2022,0,0,0
"36958","315120",2023,0,0,0
"36959","315120",2024,1,0,1
"36960","315130",2012,0,0,0
"36961","315130",2013,0,0,0
"36962","315130",2014,0,0,0
"36963","315130",2015,0,0,0
"36964","315130",2016,0,0,0
"36965","315130",2017,0,0,0
"36966","315130",2018,0,0,0
"36967","315130",2019,0,0,0
"36968","315130",2020,0,0,0
"36969","315130",2021,0,0,0
"36970","315130",2022,0,0,0
"36971","315130",2023,0,0,0
"36972","315130",2024,0,0,0
"36973","315140",2012,0,0,0
"36974","315140",2013,0,0,0
"36975","315140",2014,0,0,0
"36976","315140",2015,0,0,0
"36977","315140",2016,0,0,0
"36978","315140",2017,0,0,0
"36979","315140",2018,0,0,0
"36980","315140",2019,1,0,1
"36981","315140",2020,0,0,0
"36982","315140",2021,3,0,3
"36983","315140",2022,0,0,0
"36984","315140",2023,0,0,0
"36985","315140",2024,0,0,0
"36986","315150",2012,0,0,0
"36987","315150",2013,0,0,0
"36988","315150",2014,0,0,0
"36989","315150",2015,1,0,1
"36990","315150",2016,0,0,0
"36991","315150",2017,0,0,0
"36992","315150",2018,0,0,0
"36993","315150",2019,1,0,1
"36994","315150",2020,0,0,0
"36995","315150",2021,0,0,0
"36996","315150",2022,0,0,0
"36997","315150",2023,0,0,0
"36998","315150",2024,1,0,1
"36999","315160",2012,0,0,0
"37000","315160",2013,0,0,0
"37001","315160",2014,0,0,0
"37002","315160",2015,0,0,0
"37003","315160",2016,0,0,0
"37004","315160",2017,0,0,0
"37005","315160",2018,0,0,0
"37006","315160",2019,0,0,0
"37007","315160",2020,0,0,0
"37008","315160",2021,0,0,0
"37009","315160",2022,0,0,0
"37010","315160",2023,0,0,0
"37011","315160",2024,0,0,0
"37012","315170",2012,0,0,0
"37013","315170",2013,0,0,0
"37014","315170",2014,0,0,0
"37015","315170",2015,0,0,0
"37016","315170",2016,1,0,1
"37017","315170",2017,0,0,0
"37018","315170",2018,0,0,0
"37019","315170",2019,1,0,1
"37020","315170",2020,0,0,0
"37021","315170",2021,0,0,0
"37022","315170",2022,0,0,0
"37023","315170",2023,0,0,0
"37024","315170",2024,0,0,0
"37025","315180",2012,1,0,1
"37026","315180",2013,1,0,1
"37027","315180",2014,3,0,3
"37028","315180",2015,1,0,1
"37029","315180",2016,0,0,0
"37030","315180",2017,1,0,1
"37031","315180",2018,0,0,0
"37032","315180",2019,1,0,1
"37033","315180",2020,1,0,1
"37034","315180",2021,0,0,0
"37035","315180",2022,0,0,0
"37036","315180",2023,1,0,1
"37037","315180",2024,0,0,0
"37038","315190",2012,1,0,1
"37039","315190",2013,0,0,0
"37040","315190",2014,0,0,0
"37041","315190",2015,0,0,0
"37042","315190",2016,0,0,0
"37043","315190",2017,0,0,0
"37044","315190",2018,0,0,0
"37045","315190",2019,0,0,0
"37046","315190",2020,0,0,0
"37047","315190",2021,0,0,0
"37048","315190",2022,0,0,0
"37049","315190",2023,1,0,1
"37050","315190",2024,0,0,0
"37051","315200",2012,0,0,0
"37052","315200",2013,0,0,0
"37053","315200",2014,0,0,0
"37054","315200",2015,0,0,0
"37055","315200",2016,0,0,0
"37056","315200",2017,1,0,1
"37057","315200",2018,0,0,0
"37058","315200",2019,0,0,0
"37059","315200",2020,0,0,0
"37060","315200",2021,0,0,0
"37061","315200",2022,0,0,0
"37062","315200",2023,0,0,0
"37063","315200",2024,0,0,0
"37064","315210",2012,0,0,0
"37065","315210",2013,0,0,0
"37066","315210",2014,0,0,0
"37067","315210",2015,0,0,0
"37068","315210",2016,0,0,0
"37069","315210",2017,0,0,0
"37070","315210",2018,1,0,1
"37071","315210",2019,0,0,0
"37072","315210",2020,1,0,1
"37073","315210",2021,0,0,0
"37074","315210",2022,0,0,0
"37075","315210",2023,0,0,0
"37076","315210",2024,1,0,1
"37077","315213",2012,0,0,0
"37078","315213",2013,0,0,0
"37079","315213",2014,0,0,0
"37080","315213",2015,1,0,1
"37081","315213",2016,0,0,0
"37082","315213",2017,0,0,0
"37083","315213",2018,0,0,0
"37084","315213",2019,0,0,0
"37085","315213",2020,0,0,0
"37086","315213",2021,0,0,0
"37087","315213",2022,0,0,0
"37088","315213",2023,0,0,0
"37089","315213",2024,0,0,0
"37090","315217",2012,0,0,0
"37091","315217",2013,1,0,1
"37092","315217",2014,0,0,0
"37093","315217",2015,1,0,1
"37094","315217",2016,0,0,0
"37095","315217",2017,1,0,1
"37096","315217",2018,0,0,0
"37097","315217",2019,0,0,0
"37098","315217",2020,0,0,0
"37099","315217",2021,0,0,0
"37100","315217",2022,0,0,0
"37101","315217",2023,0,0,0
"37102","315217",2024,0,0,0
"37103","315220",2012,0,0,0
"37104","315220",2013,1,0,1
"37105","315220",2014,0,0,0
"37106","315220",2015,1,0,1
"37107","315220",2016,0,0,0
"37108","315220",2017,1,0,1
"37109","315220",2018,0,0,0
"37110","315220",2019,0,0,0
"37111","315220",2020,0,0,0
"37112","315220",2021,0,0,0
"37113","315220",2022,0,0,0
"37114","315220",2023,0,0,0
"37115","315220",2024,0,0,0
"37116","315230",2012,1,0,1
"37117","315230",2013,0,0,0
"37118","315230",2014,0,0,0
"37119","315230",2015,0,0,0
"37120","315230",2016,0,0,0
"37121","315230",2017,0,0,0
"37122","315230",2018,0,0,0
"37123","315230",2019,0,0,0
"37124","315230",2020,0,0,0
"37125","315230",2021,0,0,0
"37126","315230",2022,0,0,0
"37127","315230",2023,0,0,0
"37128","315230",2024,0,0,0
"37129","315240",2012,0,0,0
"37130","315240",2013,0,0,0
"37131","315240",2014,0,0,0
"37132","315240",2015,0,0,0
"37133","315240",2016,0,0,0
"37134","315240",2017,0,0,0
"37135","315240",2018,1,0,1
"37136","315240",2019,0,0,0
"37137","315240",2020,0,0,0
"37138","315240",2021,0,0,0
"37139","315240",2022,0,0,0
"37140","315240",2023,0,0,0
"37141","315240",2024,0,0,0
"37142","315250",2012,2,0,2
"37143","315250",2013,1,0,1
"37144","315250",2014,0,0,0
"37145","315250",2015,0,0,0
"37146","315250",2016,0,0,0
"37147","315250",2017,1,0,1
"37148","315250",2018,1,0,1
"37149","315250",2019,0,0,0
"37150","315250",2020,0,0,0
"37151","315250",2021,0,0,0
"37152","315250",2022,0,0,0
"37153","315250",2023,0,0,0
"37154","315250",2024,1,0,1
"37155","315260",2012,0,0,0
"37156","315260",2013,0,0,0
"37157","315260",2014,0,0,0
"37158","315260",2015,0,0,0
"37159","315260",2016,0,0,0
"37160","315260",2017,0,0,0
"37161","315260",2018,0,0,0
"37162","315260",2019,0,0,0
"37163","315260",2020,0,0,0
"37164","315260",2021,0,0,0
"37165","315260",2022,0,0,0
"37166","315260",2023,0,0,0
"37167","315260",2024,0,0,0
"37168","315270",2012,0,0,0
"37169","315270",2013,0,0,0
"37170","315270",2014,0,0,0
"37171","315270",2015,0,0,0
"37172","315270",2016,0,0,0
"37173","315270",2017,0,0,0
"37174","315270",2018,0,0,0
"37175","315270",2019,0,0,0
"37176","315270",2020,0,0,0
"37177","315270",2021,1,0,1
"37178","315270",2022,0,0,0
"37179","315270",2023,0,0,0
"37180","315270",2024,1,0,1
"37181","315280",2012,0,0,0
"37182","315280",2013,0,0,0
"37183","315280",2014,0,0,0
"37184","315280",2015,0,0,0
"37185","315280",2016,0,0,0
"37186","315280",2017,0,0,0
"37187","315280",2018,0,0,0
"37188","315280",2019,1,0,1
"37189","315280",2020,0,0,0
"37190","315280",2021,0,0,0
"37191","315280",2022,0,0,0
"37192","315280",2023,0,0,0
"37193","315280",2024,0,0,0
"37194","315290",2012,0,0,0
"37195","315290",2013,0,0,0
"37196","315290",2014,0,0,0
"37197","315290",2015,0,0,0
"37198","315290",2016,0,0,0
"37199","315290",2017,0,0,0
"37200","315290",2018,0,0,0
"37201","315290",2019,0,0,0
"37202","315290",2020,0,0,0
"37203","315290",2021,0,0,0
"37204","315290",2022,0,0,0
"37205","315290",2023,0,0,0
"37206","315290",2024,0,0,0
"37207","315300",2012,0,0,0
"37208","315300",2013,0,0,0
"37209","315300",2014,0,0,0
"37210","315300",2015,0,0,0
"37211","315300",2016,0,0,0
"37212","315300",2017,0,0,0
"37213","315300",2018,0,0,0
"37214","315300",2019,0,0,0
"37215","315300",2020,0,0,0
"37216","315300",2021,0,0,0
"37217","315300",2022,0,0,0
"37218","315300",2023,0,0,0
"37219","315300",2024,0,0,0
"37220","315310",2012,0,0,0
"37221","315310",2013,0,0,0
"37222","315310",2014,0,0,0
"37223","315310",2015,0,0,0
"37224","315310",2016,0,0,0
"37225","315310",2017,0,0,0
"37226","315310",2018,0,0,0
"37227","315310",2019,0,0,0
"37228","315310",2020,1,0,1
"37229","315310",2021,0,0,0
"37230","315310",2022,0,0,0
"37231","315310",2023,0,0,0
"37232","315310",2024,0,0,0
"37233","315320",2012,0,0,0
"37234","315320",2013,0,0,0
"37235","315320",2014,0,0,0
"37236","315320",2015,0,0,0
"37237","315320",2016,0,0,0
"37238","315320",2017,0,0,0
"37239","315320",2018,0,0,0
"37240","315320",2019,0,0,0
"37241","315320",2020,0,0,0
"37242","315320",2021,0,0,0
"37243","315320",2022,0,0,0
"37244","315320",2023,0,0,0
"37245","315320",2024,0,0,0
"37246","315330",2012,0,0,0
"37247","315330",2013,0,0,0
"37248","315330",2014,0,0,0
"37249","315330",2015,0,0,0
"37250","315330",2016,0,0,0
"37251","315330",2017,0,0,0
"37252","315330",2018,0,0,0
"37253","315330",2019,0,0,0
"37254","315330",2020,0,0,0
"37255","315330",2021,0,0,0
"37256","315330",2022,0,0,0
"37257","315330",2023,0,0,0
"37258","315330",2024,0,0,0
"37259","315340",2012,0,0,0
"37260","315340",2013,0,0,0
"37261","315340",2014,0,0,0
"37262","315340",2015,0,0,0
"37263","315340",2016,0,0,0
"37264","315340",2017,0,0,0
"37265","315340",2018,0,0,0
"37266","315340",2019,0,0,0
"37267","315340",2020,0,0,0
"37268","315340",2021,0,0,0
"37269","315340",2022,0,0,0
"37270","315340",2023,0,0,0
"37271","315340",2024,0,0,0
"37272","315350",2012,0,0,0
"37273","315350",2013,0,0,0
"37274","315350",2014,0,0,0
"37275","315350",2015,0,0,0
"37276","315350",2016,0,0,0
"37277","315350",2017,0,0,0
"37278","315350",2018,0,0,0
"37279","315350",2019,0,0,0
"37280","315350",2020,0,0,0
"37281","315350",2021,0,0,0
"37282","315350",2022,0,0,0
"37283","315350",2023,0,0,0
"37284","315350",2024,0,0,0
"37285","315360",2012,0,0,0
"37286","315360",2013,0,0,0
"37287","315360",2014,0,0,0
"37288","315360",2015,0,0,0
"37289","315360",2016,0,0,0
"37290","315360",2017,0,0,0
"37291","315360",2018,0,0,0
"37292","315360",2019,0,0,0
"37293","315360",2020,0,0,0
"37294","315360",2021,0,0,0
"37295","315360",2022,0,0,0
"37296","315360",2023,0,0,0
"37297","315360",2024,0,0,0
"37298","315370",2012,0,0,0
"37299","315370",2013,0,0,0
"37300","315370",2014,0,0,0
"37301","315370",2015,0,0,0
"37302","315370",2016,0,0,0
"37303","315370",2017,0,0,0
"37304","315370",2018,0,0,0
"37305","315370",2019,0,0,0
"37306","315370",2020,0,0,0
"37307","315370",2021,0,0,0
"37308","315370",2022,0,0,0
"37309","315370",2023,0,0,0
"37310","315370",2024,0,0,0
"37311","315380",2012,0,0,0
"37312","315380",2013,0,0,0
"37313","315380",2014,0,0,0
"37314","315380",2015,0,0,0
"37315","315380",2016,0,0,0
"37316","315380",2017,0,0,0
"37317","315380",2018,0,0,0
"37318","315380",2019,0,0,0
"37319","315380",2020,0,0,0
"37320","315380",2021,0,0,0
"37321","315380",2022,0,0,0
"37322","315380",2023,0,0,0
"37323","315380",2024,0,0,0
"37324","315390",2012,0,0,0
"37325","315390",2013,0,0,0
"37326","315390",2014,0,0,0
"37327","315390",2015,0,0,0
"37328","315390",2016,0,0,0
"37329","315390",2017,0,0,0
"37330","315390",2018,0,0,0
"37331","315390",2019,0,0,1
"37332","315390",2020,0,0,0
"37333","315390",2021,0,0,0
"37334","315390",2022,0,0,0
"37335","315390",2023,0,0,0
"37336","315390",2024,0,0,0
"37337","315400",2012,0,0,0
"37338","315400",2013,0,0,0
"37339","315400",2014,0,0,0
"37340","315400",2015,0,0,0
"37341","315400",2016,0,0,0
"37342","315400",2017,0,0,0
"37343","315400",2018,0,0,0
"37344","315400",2019,0,0,0
"37345","315400",2020,0,0,0
"37346","315400",2021,1,0,1
"37347","315400",2022,0,0,0
"37348","315400",2023,0,0,0
"37349","315400",2024,0,0,0
"37350","315410",2012,0,0,0
"37351","315410",2013,0,0,0
"37352","315410",2014,0,0,0
"37353","315410",2015,0,0,0
"37354","315410",2016,0,0,0
"37355","315410",2017,0,0,0
"37356","315410",2018,0,0,0
"37357","315410",2019,0,0,0
"37358","315410",2020,0,0,0
"37359","315410",2021,1,0,1
"37360","315410",2022,0,0,0
"37361","315410",2023,0,0,0
"37362","315410",2024,0,0,0
"37363","315415",2012,0,0,0
"37364","315415",2013,0,0,0
"37365","315415",2014,1,0,1
"37366","315415",2015,0,0,0
"37367","315415",2016,0,0,0
"37368","315415",2017,0,0,0
"37369","315415",2018,0,0,0
"37370","315415",2019,1,0,1
"37371","315415",2020,0,0,0
"37372","315415",2021,0,0,0
"37373","315415",2022,0,0,0
"37374","315415",2023,0,0,0
"37375","315415",2024,0,0,0
"37376","315420",2012,0,0,0
"37377","315420",2013,0,0,0
"37378","315420",2014,0,0,0
"37379","315420",2015,0,0,0
"37380","315420",2016,0,0,0
"37381","315420",2017,0,0,0
"37382","315420",2018,0,0,0
"37383","315420",2019,0,0,0
"37384","315420",2020,0,0,0
"37385","315420",2021,0,0,0
"37386","315420",2022,0,0,0
"37387","315420",2023,0,0,0
"37388","315420",2024,0,0,0
"37389","315430",2012,0,0,0
"37390","315430",2013,0,0,0
"37391","315430",2014,1,0,1
"37392","315430",2015,0,0,0
"37393","315430",2016,0,0,0
"37394","315430",2017,0,0,0
"37395","315430",2018,0,0,0
"37396","315430",2019,0,0,0
"37397","315430",2020,0,0,0
"37398","315430",2021,0,0,0
"37399","315430",2022,1,0,1
"37400","315430",2023,0,0,0
"37401","315430",2024,0,0,0
"37402","315440",2012,0,0,0
"37403","315440",2013,0,0,0
"37404","315440",2014,0,0,0
"37405","315440",2015,0,0,0
"37406","315440",2016,0,0,0
"37407","315440",2017,0,0,0
"37408","315440",2018,0,0,0
"37409","315440",2019,0,0,0
"37410","315440",2020,0,0,0
"37411","315440",2021,0,0,0
"37412","315440",2022,0,0,0
"37413","315440",2023,0,0,0
"37414","315440",2024,0,0,0
"37415","315445",2012,0,0,0
"37416","315445",2013,0,0,0
"37417","315445",2014,0,0,0
"37418","315445",2015,0,0,0
"37419","315445",2016,1,0,1
"37420","315445",2017,0,0,0
"37421","315445",2018,0,0,0
"37422","315445",2019,0,0,0
"37423","315445",2020,0,0,0
"37424","315445",2021,0,0,0
"37425","315445",2022,0,0,0
"37426","315445",2023,0,0,0
"37427","315445",2024,0,0,0
"37428","315450",2012,0,0,0
"37429","315450",2013,0,0,0
"37430","315450",2014,0,0,0
"37431","315450",2015,0,0,0
"37432","315450",2016,0,0,0
"37433","315450",2017,1,0,1
"37434","315450",2018,0,0,0
"37435","315450",2019,0,0,0
"37436","315450",2020,0,0,0
"37437","315450",2021,0,0,0
"37438","315450",2022,0,0,0
"37439","315450",2023,1,0,1
"37440","315450",2024,0,0,0
"37441","315460",2012,3,0,3
"37442","315460",2013,4,0,4
"37443","315460",2014,0,0,0
"37444","315460",2015,2,0,2
"37445","315460",2016,2,0,2
"37446","315460",2017,0,0,0
"37447","315460",2018,0,0,0
"37448","315460",2019,4,0,4
"37449","315460",2020,0,0,0
"37450","315460",2021,6,0,6
"37451","315460",2022,2,0,2
"37452","315460",2023,2,0,2
"37453","315460",2024,1,0,1
"37454","315470",2012,0,0,0
"37455","315470",2013,0,0,0
"37456","315470",2014,0,0,0
"37457","315470",2015,0,0,0
"37458","315470",2016,0,0,0
"37459","315470",2017,0,0,0
"37460","315470",2018,0,0,0
"37461","315470",2019,0,0,0
"37462","315470",2020,0,0,0
"37463","315470",2021,0,0,0
"37464","315470",2022,0,0,0
"37465","315470",2023,0,0,0
"37466","315470",2024,0,0,0
"37467","315480",2012,0,0,0
"37468","315480",2013,0,0,0
"37469","315480",2014,0,0,0
"37470","315480",2015,1,0,1
"37471","315480",2016,0,0,0
"37472","315480",2017,0,0,0
"37473","315480",2018,0,0,0
"37474","315480",2019,0,0,0
"37475","315480",2020,0,0,0
"37476","315480",2021,0,0,0
"37477","315480",2022,0,0,0
"37478","315480",2023,0,0,0
"37479","315480",2024,0,0,0
"37480","315490",2012,1,0,1
"37481","315490",2013,0,0,0
"37482","315490",2014,0,0,0
"37483","315490",2015,0,0,0
"37484","315490",2016,0,0,0
"37485","315490",2017,0,0,0
"37486","315490",2018,0,0,0
"37487","315490",2019,0,0,0
"37488","315490",2020,0,0,0
"37489","315490",2021,1,0,1
"37490","315490",2022,0,0,0
"37491","315490",2023,1,0,1
"37492","315490",2024,0,0,0
"37493","315500",2012,0,0,0
"37494","315500",2013,0,0,0
"37495","315500",2014,0,0,0
"37496","315500",2015,0,0,0
"37497","315500",2016,0,0,0
"37498","315500",2017,0,0,0
"37499","315500",2018,0,0,0
"37500","315500",2019,0,0,0
"37501","315500",2020,0,0,0
"37502","315500",2021,0,0,0
"37503","315500",2022,0,0,0
"37504","315500",2023,0,0,0
"37505","315500",2024,0,0,0
"37506","315510",2012,0,0,0
"37507","315510",2013,0,0,0
"37508","315510",2014,0,0,0
"37509","315510",2015,0,0,0
"37510","315510",2016,0,0,0
"37511","315510",2017,0,0,0
"37512","315510",2018,0,0,0
"37513","315510",2019,0,0,0
"37514","315510",2020,0,0,0
"37515","315510",2021,0,0,0
"37516","315510",2022,0,0,0
"37517","315510",2023,0,0,0
"37518","315510",2024,0,0,0
"37519","315520",2012,0,0,0
"37520","315520",2013,0,0,0
"37521","315520",2014,0,0,0
"37522","315520",2015,0,0,0
"37523","315520",2016,0,0,0
"37524","315520",2017,0,0,0
"37525","315520",2018,0,0,0
"37526","315520",2019,0,0,0
"37527","315520",2020,0,0,0
"37528","315520",2021,0,0,0
"37529","315520",2022,0,0,0
"37530","315520",2023,0,0,0
"37531","315520",2024,0,0,0
"37532","315530",2012,0,0,0
"37533","315530",2013,0,0,0
"37534","315530",2014,0,0,0
"37535","315530",2015,0,0,0
"37536","315530",2016,0,0,0
"37537","315530",2017,0,0,0
"37538","315530",2018,0,0,0
"37539","315530",2019,0,0,0
"37540","315530",2020,0,0,0
"37541","315530",2021,0,0,0
"37542","315530",2022,0,0,0
"37543","315530",2023,0,0,0
"37544","315530",2024,0,0,0
"37545","315540",2012,0,0,0
"37546","315540",2013,0,0,0
"37547","315540",2014,0,0,0
"37548","315540",2015,0,0,0
"37549","315540",2016,0,0,0
"37550","315540",2017,1,0,1
"37551","315540",2018,0,0,0
"37552","315540",2019,0,0,0
"37553","315540",2020,0,0,0
"37554","315540",2021,0,0,0
"37555","315540",2022,0,0,0
"37556","315540",2023,0,0,0
"37557","315540",2024,0,0,0
"37558","315550",2012,0,0,0
"37559","315550",2013,0,0,0
"37560","315550",2014,0,0,0
"37561","315550",2015,0,0,0
"37562","315550",2016,0,0,0
"37563","315550",2017,0,0,0
"37564","315550",2018,0,0,0
"37565","315550",2019,0,0,0
"37566","315550",2020,0,0,0
"37567","315550",2021,0,0,0
"37568","315550",2022,0,0,0
"37569","315550",2023,0,0,0
"37570","315550",2024,0,0,0
"37571","315560",2012,1,0,1
"37572","315560",2013,0,0,0
"37573","315560",2014,0,0,0
"37574","315560",2015,0,0,0
"37575","315560",2016,0,0,0
"37576","315560",2017,0,0,0
"37577","315560",2018,0,0,0
"37578","315560",2019,0,0,0
"37579","315560",2020,1,0,1
"37580","315560",2021,0,0,0
"37581","315560",2022,0,0,0
"37582","315560",2023,0,0,0
"37583","315560",2024,1,0,1
"37584","315570",2012,0,0,0
"37585","315570",2013,0,0,0
"37586","315570",2014,0,0,0
"37587","315570",2015,0,0,0
"37588","315570",2016,0,0,0
"37589","315570",2017,0,0,0
"37590","315570",2018,0,0,0
"37591","315570",2019,0,0,0
"37592","315570",2020,0,0,0
"37593","315570",2021,1,0,1
"37594","315570",2022,0,0,0
"37595","315570",2023,0,0,0
"37596","315570",2024,0,0,0
"37597","315580",2012,0,0,0
"37598","315580",2013,0,0,0
"37599","315580",2014,0,0,0
"37600","315580",2015,0,0,0
"37601","315580",2016,0,0,0
"37602","315580",2017,0,0,0
"37603","315580",2018,0,0,0
"37604","315580",2019,1,0,1
"37605","315580",2020,0,0,0
"37606","315580",2021,0,0,0
"37607","315580",2022,0,0,0
"37608","315580",2023,0,0,0
"37609","315580",2024,0,0,0
"37610","315590",2012,0,0,0
"37611","315590",2013,0,0,0
"37612","315590",2014,0,0,0
"37613","315590",2015,0,0,0
"37614","315590",2016,0,0,0
"37615","315590",2017,0,0,0
"37616","315590",2018,0,0,0
"37617","315590",2019,0,0,0
"37618","315590",2020,0,0,0
"37619","315590",2021,0,0,0
"37620","315590",2022,0,0,0
"37621","315590",2023,0,0,0
"37622","315590",2024,0,0,0
"37623","315600",2012,0,0,0
"37624","315600",2013,1,0,1
"37625","315600",2014,0,0,0
"37626","315600",2015,0,0,0
"37627","315600",2016,0,0,0
"37628","315600",2017,0,0,0
"37629","315600",2018,0,0,0
"37630","315600",2019,0,0,0
"37631","315600",2020,0,0,0
"37632","315600",2021,0,0,0
"37633","315600",2022,0,0,0
"37634","315600",2023,0,0,0
"37635","315600",2024,0,0,0
"37636","315610",2012,0,0,0
"37637","315610",2013,0,0,0
"37638","315610",2014,0,0,0
"37639","315610",2015,0,0,0
"37640","315610",2016,0,0,0
"37641","315610",2017,0,0,0
