codmunres,ano,local,outra_uf,dentro_macrorregiao_saude,dentro_regiao_saude,fora_macrorregiao_saude,km_partos_fora_macrorregiao,km_partos_na_macrorregiao,km_partos_na_regiao,km_partos_fora_uf,km_partos_fora_macrorregiao_alta_complexidade,km_partos_na_macrorregiao_alta_complexidade,km_partos_na_regiao_alta_complexidade,km_partos_fora_uf_alta_complexidade,km_partos_fora_macrorregiao_baixa_complexidade,km_partos_na_macrorregiao_baixa_complexidade,km_partos_na_regiao_baixa_complexidade,km_partos_fora_uf_baixa_complexidade,nao_local,km_partos_fora_municipio,km_partos_fora_municipio_alta_complexidade,km_partos_fora_municipio_baixa_complexidade,destino_total,total_n_local_mun,codmunnasc1,n_nasc1,x_1,codmunnasc2,n_nasc2,x_2,codmunnasc3,n_nasc3,x_3,cnes,nasc_estab,nome_estabelecimento_fantasia,nascimentos,partos_na_macro_com_1mais_uti,partos_na_macro_com_4mais_uti,partos_na_macro_sem_1mais_uti,partos_na_macro_sem_4mais_uti,partos_fora_macro_com_1mais_uti,partos_fora_macro_com_4mais_uti,partos_fora_macro_sem_1mais_uti,partos_fora_macro_sem_4mais_uti,partos_na_macro_sem_inf,partos_fora_macro_sem_inf
312190,2025,0,0,1,28,0,0,118.7447,20.633,0,0,118.7447,20.633,0,0,0,0,0,29,20.633,20.633,0,29,29,316990,28,96.6,314390,1,3.4,,,,2195437,27,HOSPITAL SANTA ISABEL,0,0,0,0,0,0,0,0,0,0,0
312200,2023,32,0,6,259,6,73.3377,79.7324,25.7833,0,73.3377,79.7324,25.7833,0,0,0,0,0,271,25.7833,25.7833,0,303,271,311330,259,95.6,314390,5,1.8,313940,4,1.5,2764776,259,CASA DE CARIDADE DE CARANGOLA,3,3,3,0,0,0,0,0,0,0,0
312200,2024,18,0,6,258,5,73.3377,79.7324,25.7833,0,73.3377,79.7324,25.7833,0,101.8246,0,0,0,269,25.7833,25.7833,101.8246,287,269,311330,258,95.9,313940,4,1.5,314390,4,1.5,2764776,258,CASA DE CARIDADE DE CARANGOLA,1,1,1,0,0,0,0,0,0,0,0
312200,2025,8,0,7,169,5,73.3377,79.7324,25.7833,0,73.3377,79.7324,25.7833,0,0,0,0,0,181,25.7833,25.7833,0,189,181,311330,169,93.4,314390,5,2.8,313940,4,2.2,2764776,169,CASA DE CARIDADE DE CARANGOLA,3,3,3,0,0,0,0,0,0,0,0
312210,2023,1,0,17,24,0,0,67.6073,69.2669,0,0,67.6073,0,0,0,121.3629,69.2669,0,41,67.6073,67.6073,69.2669,42,41,312770,16,39,313960,13,31.7,311570,5,12.2,2222043,15,HOSPITAL MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0
312210,2024,2,0,18,23,1,386.7967,67.6073,50.9636,0,386.7967,67.6073,0,0,0,121.3629,50.9636,0,42,67.6073,67.6073,50.9636,44,42,312770,17,40.5,313960,9,21.4,311570,5,11.9,2222043,14,HOSPITAL MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0
312210,2025,0,0,13,7,0,0,67.6073,50.9636,0,0,67.6073,0,0,0,0,50.9636,0,20,67.6073,67.6073,50.9636,20,20,312770,13,65,313180,3,15,311570,2,10,2222043,10,HOSPITAL MUNICIPAL,0,0,0,0,0,0,0,0,0,0,0
312220,2023,0,0,4,36,32,12.3588,80.3842,105.7675,0,43.1441,80.3842,105.7675,0,12.3588,0,20.2264,0,72,93.0758,105.7675,12.3588,72,72,312770,35,48.6,317180,20,27.8,312800,11,15.3,2222043,32,HOSPITAL MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0
312220,2024,1,0,2,27,41,43.1441,80.3842,105.7675,0,43.1441,80.3842,105.7675,0,12.3588,0,0,0,70,43.1441,105.7675,12.3588,71,70,312770,27,38.6,317180,20,28.6,312800,17,24.3,2222043,25,HOSPITAL MUNICIPAL,0,0,0,0,0,0,0,0,0,0,0
312220,2025,0,0,8,13,24,43.1441,80.3842,105.7675,0,43.1441,80.3842,105.7675,0,12.3588,0,0,0,45,43.1441,80.3842,12.3588,45,45,312770,13,28.9,312800,13,28.9,317180,10,22.2,2144530,13,HOSPITAL REGIONAL IMACULADA CONCEICAO,2,2,2,0,0,0,0,0,0,0,0
312230,2023,2453,5,8,10,59,156.8069,79.2755,67.3589,976.9926,156.8069,79.2755,67.3589,975.6108,156.8069,0,0,976.9926,82,156.8069,156.8069,156.8069,2535,82,310620,48,58.5,316040,10,12.2,312610,8,9.8,26794,28,HOSPITAL SOFIA FELDMAN,44,37,37,1,1,6,6,0,0,0,0
312230,2024,2264,0,9,9,44,156.8069,79.2755,67.3589,0,156.8069,79.2755,67.3589,0,156.8069,93.4779,0,0,62,156.8069,156.8069,156.8069,2326,62,310620,32,51.6,314480,9,14.5,316040,9,14.5,2115891,9,NOVA LIMA HOSPITAL VILA DA SERRA,23,20,20,0,0,3,3,0,0,0,0
312230,2025,1654,0,4,6,24,156.8069,72.5606,67.3589,0,156.8069,60.7424,67.3589,0,156.8069,118.7977,0,0,34,156.8069,156.8069,156.8069,1688,34,310620,16,47.1,316040,6,17.6,314480,5,14.7,2144026,6,SANTA CASA DE MISERICORDIA DE SANTO ANTONIO DO MONTE,18,12,12,0,0,6,6,0,0,0,0
312235,2023,0,4,17,56,1,581.6251,138.4138,53.6426,113.3093,581.6251,277.0539,0,113.3093,0,70.8949,53.6426,113.3093,78,53.6426,277.0539,53.6426,78,78,314870,56,71.8,316860,8,10.3,314140,5,6.4,2139049,56,HEFA,0,0,0,0,0,0,0,0,0,0,0
312235,2024,0,3,6,59,1,787.2228,199.7566,53.6426,113.3093,787.2228,277.0539,0,113.3093,0,70.8949,53.6426,113.3093,69,53.6426,277.0539,53.6426,69,69,314870,58,84.1,293330,3,4.3,316860,3,4.3,2139049,58,HEFA,0,0,0,0,0,0,0,0,0,0,0
312235,2025,0,3,3,44,2,572.134,277.0539,53.6426,113.3093,572.134,277.0539,0,113.3093,0,113.2275,53.6426,113.3093,52,53.6426,277.0539,53.6426,52,52,314870,44,84.6,293330,3,5.8,316860,2,3.8,2139049,44,HEFA,0,0,0,0,0,0,0,0,0,0,0
312240,2023,2,0,2,97,0,0,50.7654,34.7957,0,0,73.046,34.7957,0,0,28.4847,41.4381,0,99,34.7957,34.7957,41.4381,101,99,310160,77,77.8,310200,19,19.2,310950,1,1,2171945,53,SANTA CASA DE ALFENAS,0,0,0,0,0,0,0,0,0,0,0
312240,2024,1,0,0,77,0,0,0,34.7957,0,0,0,34.7957,0,0,0,41.4381,0,77,34.7957,34.7957,41.4381,78,77,310160,62,80.5,310200,15,19.5,,,,2171945,42,SANTA CASA DE ALFENAS,0,0,0,0,0,0,0,0,0,0,0
312240,2025,0,0,1,37,0,0,73.046,34.7957,0,0,73.046,34.7957,0,0,0,41.4381,0,38,34.7957,34.7957,41.4381,38,38,310160,27,71.1,310200,10,26.3,315180,1,2.6,2171945,16,SANTA CASA DE ALFENAS,0,0,0,0,0,0,0,0,0,0,0
312245,2023,5,8,53,4,3,165.1595,69.5787,92.1372,129.9338,165.1595,314.9833,92.1372,129.9338,825.1082,69.5787,145.4665,129.9338,68,69.5787,147.5466,69.5787,73,68,314870,50,73.5,293330,8,11.8,310170,3,4.4,2139049,49,HEFA,1,1,1,0,0,0,0,0,0,0,0
312245,2024,7,17,54,1,0,0,69.5787,92.1372,129.9338,0,314.9833,92.1372,129.9338,0,69.5787,0,129.9338,72,69.5787,129.9338,69.5787,79,72,314870,50,69.4,293330,17,23.6,316860,4,5.6,2139049,50,HEFA,0,0,0,0,0,0,0,0,0,0,0
312245,2025,6,9,44,2,0,0,69.5787,92.1372,129.9338,0,314.9833,92.1372,129.9338,0,69.5787,0,129.9338,55,69.5787,129.9338,69.5787,61,55,314870,40,72.7,293330,9,16.4,316860,4,7.3,2139049,40,HEFA,2,0,0,2,2,0,0,0,0,0,0
312247,2023,0,0,0,34,0,0,0,152.0223,0,0,0,152.0223,0,0,0,104.5797,0,34,152.0223,152.0223,104.5797,34,34,314700,25,73.5,317040,9,26.5,,,,2100754,23,HOSPITAL MUNICIPAL DE PARACATU,0,0,0,0,0,0,0,0,0,0,0
312247,2024,0,0,4,44,0,0,305.3498,152.0223,0,0,305.3498,152.0223,0,0,0,104.5797,0,48,152.0223,152.0223,104.5797,48,48,314700,32,66.7,317040,12,25,314800,4,8.3,2100754,30,HOSPITAL MUNICIPAL DE PARACATU,0,0,0,0,0,0,0,0,0,0,0
312247,2025,1,0,1,26,0,0,305.3498,152.0223,0,0,305.3498,152.0223,0,0,0,104.5797,0,27,152.0223,152.0223,104.5797,28,27,314700,17,63,317040,9,33.3,314800,1,3.7,2100754,17,HOSPITAL MUNICIPAL DE PARACATU,0,0,0,0,0,0,0,0,0,0,0
312250,2023,1,0,12,37,0,0,51.1362,60.2311,0,0,51.1362,60.2311,0,0,22.2488,60.2311,0,49,60.2311,60.2311,33.7972,50,49,313130,37,75.5,311340,4,8.2,313090,4,8.2,2205440,36,HOSPITAL MARCIO CUNHA,0,0,0,0,0,0,0,0,0,0,0
312250,2024,0,0,24,36,0,0,36.6925,60.2311,0,0,51.1362,60.2311,0,0,22.2488,0,0,60,60.2311,60.2311,22.2488,60,60,313130,36,60,313090,12,20,311340,6,10,2205440,36,HOSPITAL MARCIO CUNHA,0,0,0,0,0,0,0,0,0,0,0
312250,2025,0,0,13,22,0,0,51.1362,60.2311,0,0,51.1362,60.2311,0,0,22.2488,0,0,35,60.2311,60.2311,22.2488,35,35,313130,22,62.9,311340,6,17.1,313090,5,14.3,2205440,22,HOSPITAL MARCIO CUNHA,0,0,0,0,0,0,0,0,0,0,0
312260,2023,1,0,25,19,7,69.5066,197.9033,34.5794,0,0,197.9033,53.3034,0,69.5066,197.9033,34.5794,0,51,69.5066,197.9033,69.5066,52,51,310620,23,45.1,311750,11,21.6,312800,8,15.7,26794,13,HOSPITAL SOFIA FELDMAN,1,0,0,1,1,0,0,0,0,0,0
312260,2024,0,0,7,29,4,69.5066,197.9033,53.3034,0,0,197.9033,53.3034,0,69.5066,197.9033,34.5794,0,40,53.3034,53.3034,34.5794,40,40,312800,17,42.5,311750,12,30,310620,7,17.5,2144530,17,HOSPITAL REGIONAL IMACULADA CONCEICAO,0,0,0,0,0,0,0,0,0,0,0
312260,2025,0,0,5,19,3,69.5066,197.9033,53.3034,0,127.2578,197.9033,53.3034,0,69.5066,197.9033,34.5794,0,27,53.3034,53.3034,34.5794,27,27,311750,9,33.3,312800,9,33.3,310620,5,18.5,2134071,9,HOSPITAL IMACULADA CONCEICAO,0,0,0,0,0,0,0,0,0,0,0
312270,2023,1,0,0,37,4,124.4936,0,42.0609,0,70.4285,0,42.0609,0,178.5586,0,17.6771,0,41,42.0609,42.0609,178.5586,42,41,315210,36,87.8,310620,2,4.9,313620,2,4.9,2111640,35,HOSPITAL NOSSA SENHORA DAS DORES,1,1,1,0,0,0,0,0,0,0,0
312270,2024,0,0,0,49,4,178.5586,0,42.0609,0,124.4936,0,42.0609,0,178.5586,0,0,0,53,42.0609,42.0609,178.5586,53,53,315210,49,92.5,310620,3,5.7,313620,1,1.9,2111640,45,HOSPITAL NOSSA SENHORA DAS DORES,0,0,0,0,0,0,0,0,0,0,0
312270,2025,2,0,0,28,1,602.1688,0,42.0609,0,602.1688,0,42.0609,0,0,0,0,0,29,42.0609,42.0609,0,31,29,315210,28,96.6,314330,1,3.4,,,,2111640,26,HOSPITAL NOSSA SENHORA DAS DORES,0,0,0,0,0,0,0,0,0,0,0
312280,2023,0,0,1,22,0,0,51.91,24.741,0,0,51.91,24.741,0,0,0,44.3508,0,23,24.741,24.741,44.3508,23,23,316370,20,87,314760,2,8.7,313240,1,4.3,2764814,20,CASA DE CARIDADE DE SAO LOURENCO,0,0,0,0,0,0,0,0,0,0,0
312280,2024,0,0,0,28,0,0,0,24.741,0,0,0,24.741,0,0,0,46.5644,0,28,24.741,24.741,46.5644,28,28,316370,27,96.4,313300,1,3.6,,,,2764814,27,CASA DE CARIDADE DE SAO LOURENCO,1,1,1,0,0,0,0,0,0,0,0
312280,2025,0,0,0,19,0,0,0,24.741,0,0,0,24.741,0,0,0,0,0,19,24.741,24.741,0,19,19,316370,19,100,,,,,,,2764814,19,CASA DE CARIDADE DE SAO LOURENCO,0,0,0,0,0,0,0,0,0,0,0
312290,2023,0,0,10,60,0,0,88.0419,18.2332,0,0,128.856,18.2332,0,0,47.2278,0,0,70,18.2332,18.2332,47.2278,70,70,311530,59,84.3,313670,5,7.1,316990,3,4.3,2098911,59,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CATAGUASES,0,0,0,0,0,0,0,0,0,0,0
312290,2024,0,0,12,39,0,0,37.963,18.2332,0,0,37.963,18.2332,0,0,0,0,0,51,18.2332,18.2332,0,51,51,311530,38,74.5,316990,10,19.6,313670,2,3.9,2098911,38,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CATAGUASES,0,0,0,0,0,0,0,0,0,0,0
312290,2025,0,0,5,42,0,0,37.963,18.2332,0,0,37.963,18.2332,0,0,47.2278,0,0,47,18.2332,18.2332,47.2278,47,47,311530,41,87.2,316990,4,8.5,313840,1,2.1,2098911,41,IRMANDADE DA SANTA CASA DE MISERICORDIA DE CATAGUASES,0,0,0,0,0,0,0,0,0,0,0
312300,2023,1,0,31,75,2,176.8129,37.5094,12.9374,0,176.8129,37.5094,41.8672,0,0,0,12.9374,0,108,12.9374,37.5094,12.9374,109,108,310590,65,60.2,310560,31,28.7,316250,10,9.3,2123061,65,INSTITUTO NOSSA SENHORA DO CARMO,2,0,0,0,0,2,2,0,0,0,0
312300,2024,0,0,34,59,3,171.3165,37.5094,12.9374,0,152.3384,37.5094,41.8672,0,171.3165,0,12.9374,0,96,37.5094,37.5094,12.9374,96,96,310590,46,47.9,310560,34,35.4,316250,13,13.5,2123061,46,INSTITUTO NOSSA SENHORA DO CARMO,3,3,3,0,0,0,0,0,0,0,0
312300,2025,0,0,15,41,1,171.3165,37.5094,12.9374,0,0,37.5094,41.8672,0,171.3165,0,12.9374,0,57,12.9374,37.5094,12.9374,57,57,310590,33,57.9,310560,15,26.3,316250,8,14,2123061,33,INSTITUTO NOSSA SENHORA DO CARMO,1,1,1,0,0,0,0,0,0,0,0
312310,2023,0,0,15,22,13,105.9977,214.3903,64.7585,0,105.9977,108.7231,64.7585,0,186.2902,214.3903,40.3881,0,50,105.9977,64.7585,214.3903,50,50,312800,21,42,313130,11,22,310620,10,20,2144530,21,HOSPITAL REGIONAL IMACULADA CONCEICAO,1,1,1,0,0,0,0,0,0,0,0
312310,2024,0,0,8,28,14,105.9977,214.3903,64.7585,0,105.9977,161.5567,64.7585,0,114.0155,214.3903,0,0,50,64.7585,64.7585,168.2118,50,50,312800,28,56,313130,10,20,310620,6,12,2144530,28,HOSPITAL REGIONAL IMACULADA CONCEICAO,0,0,0,0,0,0,0,0,0,0,0
312310,2025,0,0,3,28,3,105.9977,108.7231,64.7585,0,105.9977,108.7231,64.7585,0,0,0,0,0,34,64.7585,64.7585,0,34,34,312800,28,82.4,313130,3,8.8,313170,2,5.9,2144530,28,HOSPITAL REGIONAL IMACULADA CONCEICAO,0,0,0,0,0,0,0,0,0,0,0
312320,2023,70,0,6,10,9,246.2439,74.7819,36.7498,0,246.2439,74.7819,61.9968,0,146.1532,0,31.5999,0,25,74.7819,89.6884,41.8997,95,25,310620,5,20,312470,5,20,313720,4,16,2108933,5,HOSPITAL MUNICIPAL DE ESTRELA DO INDAIA,1,0,0,0,0,1,1,0,0,0,0
312320,2024,68,0,7,7,10,246.2439,74.7819,61.9968,0,246.2439,74.7819,61.9968,0,246.2439,0,41.8997,0,24,161.6673,74.7819,246.2439,92,24,310620,9,37.5,310740,4,16.7,313720,4,16.7,26794,6,HOSPITAL SOFIA FELDMAN,1,0,0,1,1,0,0,0,0,0,0
312320,2025,37,0,5,7,5,246.2439,74.7819,61.9968,0,246.2439,74.7819,61.9968,0,0,0,36.7498,0,17,74.7819,74.7819,36.7498,54,17,310740,5,29.4,313720,4,23.5,310620,2,11.8,2168707,5,HOSP SANTA CASA DE BOM DESPACHO,0,0,0,0,0,0,0,0,0,0,0
312330,2023,0,1,1,53,0,0,163.9735,51.841,610.6072,0,163.9735,51.841,610.6072,0,0,0,0,55,51.841,51.841,0,55,55,316990,53,96.4,313670,1,1.8,355030,1,1.8,2195437,44,HOSPITAL SANTA ISABEL,1,1,1,0,0,0,0,0,0,0,0
312330,2024,0,0,3,49,3,208.4832,163.9735,51.841,0,208.4832,163.9735,51.841,0,0,0,0,0,55,51.841,51.841,0,55,55,316990,46,83.6,313670,3,5.5,315580,3,5.5,2195437,41,HOSPITAL SANTA ISABEL,3,2,2,0,0,1,1,0,0,0,0
312330,2025,0,0,3,34,0,0,163.9735,51.841,0,0,163.9735,51.841,0,0,0,0,0,37,51.841,51.841,0,37,37,316990,30,81.1,315580,4,10.8,313670,3,8.1,2195437,27,HOSPITAL SANTA ISABEL,0,0,0,0,0,0,0,0,0,0,0
312340,2023,0,0,0,16,0,0,0,29.8124,0,0,0,29.8124,0,0,0,0,0,16,29.8124,29.8124,0,16,16,315150,13,81.2,314790,3,18.8,,,,2776006,13,SANTA CASA DE MISERICORDIA DE PIUMHI,0,0,0,0,0,0,0,0,0,0,0
312340,2024,0,0,0,12,0,0,0,29.8124,0,0,0,29.8124,0,0,0,0,0,12,29.8124,29.8124,0,12,12,315150,11,91.7,314790,1,8.3,,,,2776006,11,SANTA CASA DE MISERICORDIA DE PIUMHI,1,1,1,0,0,0,0,0,0,0,0
312340,2025,0,0,0,12,0,0,0,29.8124,0,0,0,29.8124,0,0,0,0,0,12,29.8124,29.8124,0,12,12,315150,8,66.7,314790,4,33.3,,,,2776006,8,SANTA CASA DE MISERICORDIA DE PIUMHI,0,0,0,0,0,0,0,0,0,0,0
312350,2023,0,0,1,14,0,0,156.9496,49.6339,0,0,156.9496,130.7542,0,0,0,49.6339,0,15,49.6339,143.8519,49.6339,15,15,314310,13,86.7,314810,1,6.7,317020,1,6.7,2206501,7,HOSPITAL SANTA TEREZINHA,0,0,0,0,0,0,0,0,0,0,0
312350,2024,0,0,3,16,1,665.5227,156.9496,49.6339,0,665.5227,156.9496,130.7542,0,0,0,49.6339,0,20,49.6339,143.8519,49.6339,20,20,314310,12,60,314810,4,20,317020,3,15,2206501,9,HOSPITAL SANTA TEREZINHA,0,0,0,0,0,0,0,0,0,0,0
312350,2025,0,0,1,6,0,0,156.9496,49.6339,0,0,156.9496,130.7542,0,0,0,49.6339,0,7,49.6339,143.8519,49.6339,7,7,314310,5,71.4,314810,1,14.3,317020,1,14.3,2206498,3,HOSPITAL E MATERNIDADE VIRGILIO ROSA LTDA,0,0,0,0,0,0,0,0,0,0,0
312352,2023,0,3,0,116,3,165.2326,0,33.0298,248.4309,165.2326,0,33.0298,248.4309,0,0,75.1628,59.2452,122,33.0298,33.0298,67.204,122,122,313940,109,89.3,314090,4,3.3,313770,3,2.5,2173166,109,HOSPITAL CESAR LEITE,4,1,1,0,0,3,2,0,1,0,0
312352,2024,0,0,0,112,5,85.884,0,33.0298,0,85.884,0,33.0298,0,315.3825,0,75.1628,0,117,33.0298,33.0298,75.1628,117,117,313940,100,85.5,314090,8,6.8,311330,3,2.6,2173166,100,HOSPITAL CESAR LEITE,2,1,1,0,0,1,1,0,0,0,0
312352,2025,0,0,0,80,3,85.884,0,33.0298,0,85.884,0,33.0298,0,0,0,74.304,0,83,33.0298,33.0298,74.304,83,83,313940,68,81.9,314400,5,6,310030,3,3.6,2173166,67,HOSPITAL CESAR LEITE,0,0,0,0,0,0,0,0,0,0,0
312360,2023,210,0,8,106,0,0,50.528,19.4763,0,0,50.528,19.4763,0,0,22.3098,19.4763,0,114,19.4763,19.4763,19.4763,324,114,317070,106,93,310160,5,4.4,313820,1,0.9,2761041,104,HOSPITAL REGIONAL DO SUL DE MINAS,12,10,10,2,2,0,0,0,0,0,0
312360,2024,166,0,4,83,0,0,50.528,19.4763,0,0,50.528,19.4763,0,0,0,0,0,87,19.4763,19.4763,0,253,87,317070,83,95.4,310160,2,2.3,313820,1,1.1,2761041,83,HOSPITAL REGIONAL DO SUL DE MINAS,1,1,1,0,0,0,0,0,0,0,0
312360,2025,86,0,5,62,0,0,50.528,19.4763,0,0,50.528,19.4763,0,0,0,0,0,67,19.4763,19.4763,0,153,67,317070,62,92.5,310160,3,4.5,316930,2,3,2761041,62,HOSPITAL REGIONAL DO SUL DE MINAS,1,1,1,0,0,0,0,0,0,0,0
312370,2023,1,0,9,100,0,0,71.181,48.0174,0,0,71.181,48.0174,0,0,42.5654,48.8983,0,109,48.0174,48.0174,42.5654,110,109,312770,97,89,311340,3,2.8,313090,3,2.8,2222043,89,HOSPITAL MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0
312370,2024,1,0,6,100,1,296.8999,56.8732,48.0174,0,296.8999,71.181,48.0174,0,0,42.5654,48.8983,0,107,48.0174,48.0174,48.8983,108,107,312770,92,86,313320,8,7.5,311340,3,2.8,2222043,78,HOSPITAL MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0
312370,2025,1,0,6,68,1,294.7166,80.5477,48.0174,0,0,75.8644,48.0174,0,294.7166,159.3529,31.5073,0,75,48.0174,48.0174,159.3529,76,75,312770,67,89.3,311340,2,2.7,313130,2,2.7,2222043,58,HOSPITAL MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0
312380,2023,0,0,0,59,0,0,0,28.0564,0,0,0,75.0309,0,0,0,28.0564,0,59,28.0564,75.0309,28.0564,59,59,310730,30,50.8,314330,29,49.2,,,,2119471,30,HOSPITAL MUNICIPAL DE BOCAIUVA,2,1,1,1,1,0,0,0,0,0,0
312380,2024,0,0,0,68,0,0,0,28.0564,0,0,0,75.0309,0,0,0,28.0564,0,68,28.0564,75.0309,28.0564,68,68,310730,37,54.4,314330,31,45.6,,,,2119471,37,HOSPITAL MUNICIPAL DE BOCAIUVA,2,2,2,0,0,0,0,0,0,0,0
312380,2025,0,0,0,42,0,0,0,28.0564,0,0,0,75.0309,0,0,0,28.0564,0,42,28.0564,75.0309,28.0564,42,42,310730,30,71.4,314330,12,28.6,,,,2119471,30,HOSPITAL MUNICIPAL DE BOCAIUVA,0,0,0,0,0,0,0,0,0,0,0
312385,2023,0,0,0,63,1,270.3572,0,27.2023,0,270.3572,0,27.2023,0,0,0,0,0,64,27.2023,27.2023,0,64,64,311340,63,98.4,310620,1,1.6,,,,2118513,55,HOSPITAL NOSSA SENHORA AUXILIADORA,1,1,1,0,0,0,0,0,0,0,0
312385,2024,0,0,1,68,0,0,56.3153,27.2023,0,0,56.3153,27.2023,0,0,0,20.833,0,69,27.2023,27.2023,20.833,69,69,311340,67,97.1,313090,1,1.4,313130,1,1.4,2118513,57,HOSPITAL NOSSA SENHORA AUXILIADORA,0,0,0,0,0,0,0,0,0,0,0
312385,2025,0,0,0,48,0,0,0,27.2023,0,0,0,27.2023,0,0,0,0,0,48,27.2023,27.2023,0,48,48,311340,48,100,,,,,,,2118513,42,HOSPITAL NOSSA SENHORA AUXILIADORA,1,1,1,0,0,0,0,0,0,0,0
312390,2023,32,0,18,102,20,120.1957,121.0376,49.5702,0,120.1957,121.0376,54.4493,0,120.1957,0,49.5702,0,140,54.4493,54.4493,49.5702,172,140,311830,47,33.6,314590,33,23.6,311800,22,15.7,2136945,45,HOSPITAL QUELUZ,2,1,1,0,0,1,1,0,0,0,0
312390,2024,11,1,18,110,25,120.1957,121.0376,49.5702,845.3539,120.1957,121.0376,41.3135,0,120.1957,0,49.5702,845.3539,154,49.5702,54.4493,49.5702,165,154,311830,58,37.7,311800,27,17.5,314590,25,16.2,2136945,58,HOSPITAL QUELUZ,3,1,1,1,1,1,1,0,0,0,0
312390,2025,2,0,9,72,16,125.2439,121.0376,49.5702,0,125.2439,121.0376,41.3135,0,120.1957,0,49.5702,0,97,49.5702,54.4493,49.5702,99,97,311830,37,38.1,311800,21,21.6,314590,14,14.4,2136945,36,HOSPITAL QUELUZ,1,0,0,0,0,1,1,0,0,0,0
312400,2023,1,1,9,163,45,31.6697,56.37,67.2335,744.7086,31.6697,56.37,67.2335,744.7086,0,0,67.2335,0,218,67.2335,67.2335,67.2335,219,218,316990,146,67,317130,29,13.3,317200,17,7.8,2195437,100,HOSPITAL SANTA ISABEL,5,4,4,0,0,1,1,0,0,0,0
312400,2024,2,0,9,166,31,31.6697,56.37,67.2335,0,31.6697,56.37,67.2335,0,259.6939,0,67.2335,0,206,67.2335,67.2335,163.4637,208,206,316990,113,54.9,317200,53,25.7,317130,17,8.3,2195437,94,HOSPITAL SANTA ISABEL,2,2,2,0,0,0,0,0,0,0,0
312400,2025,1,0,5,120,26,31.6697,56.37,67.2335,0,31.6697,56.37,67.2335,0,0,0,0,0,151,67.2335,67.2335,0,152,151,316990,102,67.5,317130,20,13.2,317200,18,11.9,2195437,77,HOSPITAL SANTA ISABEL,1,0,0,0,0,1,1,0,0,0,0
312410,2023,114,0,569,267,0,0,55.5764,33.748,0,0,55.5764,33.748,0,0,35.5741,0,0,836,35.5741,53.7848,35.5741,950,836,310620,332,39.7,310670,267,31.9,311860,151,18.1,2126494,194,HOSPITAL PUBLICO REGIONAL PREFEITO OSVALDO REZENDE FRANCO,14,11,11,3,3,0,0,0,0,0,0
