"codmunres","ano","nascidos_condicoes_ameacadoras","nascidos_estabelecimentos_publicos_sih","internacoes_na_macro_1_a_6_dias","internacoes_fora_macro_1_a_6_dias","internacoes_geral_1_a_6_dias","internacoes_na_macro_7_a_27_dias","internacoes_fora_macro_7_a_27_dias","internacoes_geral_7_a_27_dias","internacoes_na_macro_0_dias","internacoes_fora_macro_0_dias","internacoes_geral_0_dias","internacoes_na_macro_geral","internacoes_fora_macro_geral","internacoes_geral_geral","internacoes_fora_macro_0_dias_internado_uti","internacoes_fora_macro_1_a_6_dias_internado_uti","internacoes_fora_macro_7_a_27_dias_internado_uti","internacoes_na_macro_0_dias_internado_uti","internacoes_na_macro_1_a_6_dias_internado_uti","internacoes_na_macro_7_a_27_dias_internado_uti","internacoes_na_macro_geral_internado_uti","internacoes_fora_macro_geral_internado_uti","internacoes_geral_7_a_27_dias_internado_uti","internacoes_geral_1_a_6_dias_internado_uti","internacoes_geral_0_dias_internado_uti","internacoes_geral_geral_internado_uti"
"110013",2016,15,172,9,0,9,5,0,5,14,0,14,28,0,28,0,0,0,4,1,0,5,0,0,1,4,5
"110013",2017,10,300,14,0,14,5,0,5,15,0,15,34,0,34,0,0,0,9,4,0,13,0,0,4,9,13
"110013",2018,20,410,7,0,7,5,0,5,9,0,9,21,0,21,0,0,0,3,2,0,5,0,0,2,3,5
"110013",2019,27,352,7,0,7,6,0,6,12,0,12,25,0,25,0,0,0,6,2,1,9,0,1,2,6,9
"110013",2020,19,446,4,0,4,10,0,10,10,0,10,24,0,24,0,0,0,4,1,0,5,0,0,1,4,5
"110013",2021,26,350,6,0,6,8,0,8,4,0,4,18,0,18,0,0,0,1,0,0,1,0,0,0,1,1
"110014",2012,6,98,1,3,4,0,0,0,7,2,9,8,5,13,1,2,0,0,0,0,0,3,0,2,1,3
"110014",2013,7,103,4,3,7,1,1,2,10,6,16,15,10,25,3,2,0,0,0,0,0,5,0,2,3,5
"110014",2014,5,84,1,2,3,2,0,2,5,1,6,8,3,11,1,1,0,0,0,1,1,2,1,1,1,3
"110014",2015,10,24,0,3,3,1,1,2,1,2,3,2,6,8,1,2,0,0,0,0,0,3,0,2,1,3
"110014",2016,3,107,0,4,4,2,0,2,0,2,2,2,6,8,2,2,0,0,0,0,0,4,0,2,2,4
"110014",2017,1,139,0,0,0,0,0,0,1,4,5,1,4,5,2,0,0,0,0,0,0,2,0,0,2,2
"110014",2018,4,234,0,0,0,0,4,4,1,0,1,1,4,5,0,0,2,0,0,0,0,2,2,0,0,2
"110014",2019,10,321,3,0,3,5,3,8,2,5,7,10,8,18,3,0,1,0,0,0,0,4,1,0,3,4
"110014",2020,6,166,1,0,1,0,1,1,2,1,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"110014",2021,5,200,1,1,2,0,0,0,0,1,1,1,2,3,1,1,0,0,0,0,0,2,0,1,1,2
"110015",2012,18,380,0,3,3,0,1,1,1,5,6,1,9,10,2,2,1,0,0,0,0,5,1,2,2,5
"110015",2013,12,447,0,3,3,3,4,7,3,10,13,6,17,23,6,2,0,0,0,0,0,8,0,2,6,8
"110015",2014,11,398,1,5,6,1,1,2,2,14,16,4,20,24,8,2,0,0,0,0,0,10,0,2,8,10
