"codmunres","ano","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal","nascidos"
"230140",2021,0,0,0,0,0,0,152
"230140",2022,0,0,0,0,0,0,144
"230150",2012,0,0,0,0,0,0,112
"230150",2013,0,0,0,0,0,0,69
"230150",2014,0,0,0,0,0,0,95
"230150",2015,0,0,0,0,0,0,103
"230150",2016,0,0,0,0,0,0,84
"230150",2017,0,0,0,0,0,0,90
"230150",2019,0,0,0,0,0,0,114
"230150",2020,0,0,0,0,0,0,92
"230150",2021,0,0,0,0,0,0,88
"230150",2022,0,0,0,0,0,0,75
"230160",2012,0,0,0,0,0,0,331
"230160",2013,0,0,0,0,0,0,296
"230160",2015,0,0,0,0,0,0,305
"230160",2016,0,0,0,0,0,0,271
"230160",2018,0,0,0,0,0,0,291
"230160",2019,0,0,0,0,0,0,298
"230160",2020,0,0,0,0,0,0,271
"230160",2022,0,0,0,0,0,0,259
"230170",2012,0,0,0,0,0,0,318
"230170",2013,0,0,0,0,0,0,299
"230170",2014,0,0,0,0,0,0,359
"230170",2015,0,0,0,0,0,0,350
"230170",2016,0,0,0,0,0,0,306
"230170",2017,0,0,0,0,0,0,299
"230170",2018,0,0,0,0,0,0,310
"230170",2019,0,0,0,0,0,0,321
"230170",2020,0,0,0,0,0,0,329
"230170",2021,0,0,0,0,0,0,302
"230170",2022,0,0,0,0,0,0,301
"230180",2012,0,0,0,0,0,0,78
"230180",2013,0,0,0,0,0,0,79
"230180",2014,0,0,0,0,0,0,60
"230180",2015,0,0,0,0,0,0,81
"230180",2016,0,0,0,0,0,0,50
"230180",2017,0,0,0,0,0,0,72
"230180",2018,0,0,0,0,0,0,78
"230180",2019,0,0,0,0,0,0,67
"230180",2021,0,0,0,0,0,0,55
"230180",2022,0,0,0,0,0,0,46
"230185",2012,0,0,0,0,0,0,265
"230185",2013,0,0,0,0,0,0,252
"230185",2014,0,0,0,0,0,0,257
"230185",2015,0,0,0,0,0,0,269
"230185",2016,0,0,0,0,0,0,291
"230185",2017,0,0,0,0,0,0,262
"230185",2019,0,0,0,0,0,0,264
"230185",2020,0,0,0,0,0,0,246
"230185",2021,0,0,0,0,0,0,226
"230185",2022,0,0,0,0,0,0,203
"230190",2012,0,0,0,0,0,0,1049
"230190",2013,0,0,0,0,0,0,1095
"230190",2014,0,0,0,0,0,0,1118
"230190",2015,0,0,0,0,0,0,1152
"230190",2016,0,0,0,0,0,0,1126
"230190",2019,0,0,0,0,0,0,1260
"230190",2020,0,0,0,0,0,0,1278
"230195",2012,0,0,0,0,0,0,317
"230195",2013,0,0,0,0,0,0,321
"230195",2014,0,0,0,0,0,0,296
"230195",2016,0,0,0,0,0,0,299
"230195",2017,0,0,0,0,0,0,317
"230195",2018,0,0,0,0,0,0,341
"230195",2019,0,0,0,0,0,0,331
"230195",2020,0,0,0,0,0,0,356
"230195",2021,0,0,0,0,0,0,300
"230195",2022,0,0,0,0,0,0,265
"230200",2012,0,0,0,0,0,0,281
"230200",2013,0,0,0,0,0,0,284
"230200",2015,0,0,0,0,0,0,219
"230200",2016,0,0,0,0,0,0,210
"230200",2017,0,0,0,0,0,0,258
"230200",2018,0,0,0,0,0,0,241
"230200",2019,0,0,0,0,0,0,233
"230200",2020,0,0,0,0,0,0,219
"230200",2022,0,0,0,0,0,0,207
"230205",2014,0,0,0,0,0,0,207
"230205",2015,0,0,0,0,0,0,233
"230205",2016,0,0,0,0,0,0,243
"230205",2017,0,0,0,0,0,0,225
"230205",2018,0,0,0,0,0,0,230
"230205",2019,0,0,0,0,0,0,219
"230205",2020,0,0,0,0,0,0,204
"230205",2021,0,0,0,0,0,0,225
"230205",2022,0,0,0,0,0,0,209
"230210",2012,0,0,0,0,0,0,465
"230210",2013,0,0,0,0,0,0,480
"230210",2014,0,0,0,0,0,0,578
"230210",2015,0,0,0,0,0,0,540
"230210",2016,0,0,0,0,0,0,481
"230210",2017,0,0,0,0,0,0,485
"230210",2019,0,0,0,0,0,0,543
"230210",2020,0,0,0,0,0,0,488
"230210",2022,0,0,0,0,0,0,444
"230220",2012,0,0,0,0,0,0,567
"230220",2013,0,0,0,0,0,0,600
"230220",2014,0,0,0,0,0,0,579
"230220",2017,0,0,0,0,0,0,599
"230220",2018,0,0,0,0,0,0,657
"230220",2019,0,0,0,0,0,0,702
"230220",2020,0,0,0,0,0,0,579
"230220",2021,0,0,0,0,0,0,643
"230220",2022,0,0,0,0,0,0,569
"230230",2013,0,0,0,0,0,0,410
"230230",2015,0,0,0,0,0,0,451
"230230",2019,0,0,0,0,0,0,427
"230230",2020,0,0,0,0,0,0,386
"230230",2021,0,0,0,0,0,0,399
"230230",2022,0,0,0,0,0,0,356
"230240",2012,0,0,0,0,0,0,754
"230240",2016,0,0,0,0,0,0,613
"230240",2017,0,0,0,0,0,0,638
"230240",2018,0,0,0,0,0,0,723
"230240",2019,0,0,0,0,0,0,616
"230240",2022,0,0,0,0,0,0,565
"230250",2012,0,0,0,0,0,0,653
"230250",2015,0,0,0,0,0,0,803
"230250",2018,0,0,0,0,0,0,852
"230250",2019,0,0,0,0,0,0,798
"230250",2022,0,0,0,0,0,0,705
"230260",2016,0,0,0,0,0,0,944
"230260",2019,0,0,0,0,0,0,1014
"230260",2021,0,0,0,0,0,0,958
"230270",2012,0,0,0,0,0,0,420
"230270",2013,0,0,0,0,0,0,402
"230270",2014,0,0,0,0,0,0,361
"230270",2015,0,0,0,0,0,0,379
"230270",2016,0,0,0,0,0,0,379
"230270",2017,0,0,0,0,0,0,363
"230270",2022,0,0,0,0,0,0,366
"230280",2012,0,0,0,0,0,0,1117
"230280",2013,0,0,0,0,0,0,1049
"230280",2014,0,0,0,0,0,0,1122
"230280",2016,0,0,0,0,0,0,1056
"230280",2017,0,0,0,0,0,0,1072
"230280",2018,0,0,0,0,0,0,1174
"230280",2022,0,0,0,0,0,0,1018
"230290",2012,0,0,0,0,0,0,228
"230290",2013,0,0,0,0,0,0,256
"230290",2014,0,0,0,0,0,0,245
"230290",2015,0,0,0,0,0,0,294
"230290",2016,0,0,0,0,0,0,228
"230290",2017,0,0,0,0,0,0,240
"230290",2020,0,0,0,0,0,0,249
"230290",2021,0,0,0,0,0,0,220
"230290",2022,0,0,0,0,0,0,234
"230300",2012,0,0,0,0,0,0,231
"230300",2013,0,0,0,0,0,0,273
"230300",2014,0,0,0,0,0,0,261
"230300",2015,0,0,0,0,0,0,253
"230300",2016,0,0,0,0,0,0,226
"230300",2017,0,0,0,0,0,0,240
"230300",2018,0,0,0,0,0,0,243
"230300",2019,0,0,0,0,0,0,277
"230300",2020,0,0,0,0,0,0,212
"230300",2021,0,0,0,0,0,0,239
"230300",2022,0,0,0,0,0,0,195
"230310",2012,0,0,0,0,0,0,193
"230310",2013,0,0,0,0,0,0,202
"230310",2014,0,0,0,0,0,0,227
"230310",2015,0,0,0,0,0,0,198
"230310",2016,0,0,0,0,0,0,207
"230310",2017,0,0,0,0,0,0,190
"230310",2019,0,0,0,0,0,0,244
"230310",2020,0,0,0,0,0,0,254
"230310",2022,0,0,0,0,0,0,208
"230320",2012,0,0,0,0,0,0,411
"230320",2014,0,0,0,0,0,0,355
"230320",2015,0,0,0,0,0,0,373
"230320",2016,0,0,0,0,0,0,391
"230320",2017,0,0,0,0,0,0,391
"230320",2019,0,0,0,0,0,0,458
"230330",2012,0,0,0,0,0,0,222
"230330",2014,0,0,0,0,0,0,193
"230330",2016,0,0,0,0,0,0,198
"230330",2017,0,0,0,0,0,0,213
"230330",2018,0,0,0,0,0,0,206
"230330",2019,0,0,0,0,0,0,203
"230330",2020,0,0,0,0,0,0,169
"230330",2021,0,0,0,0,0,0,156
"230330",2022,0,0,0,0,0,0,196
"230340",2012,0,0,0,0,0,0,219
"230340",2013,0,0,0,0,0,0,234
"230340",2015,0,0,0,0,0,0,237
"230340",2016,0,0,0,0,0,0,234
"230340",2018,0,0,0,0,0,0,237
"230340",2019,0,0,0,0,0,0,266
"230340",2020,0,0,0,0,0,0,225
"230340",2021,0,0,0,0,0,0,276
"230340",2022,0,0,0,0,0,0,238
"230350",2012,0,0,0,0,0,0,860
"230350",2014,0,0,0,0,0,0,987
"230350",2015,0,0,0,0,0,0,1014
"230350",2016,0,0,0,0,0,0,978
"230350",2019,0,0,0,0,0,0,1075
"230350",2022,0,0,0,0,0,0,888
"230360",2012,0,0,0,0,0,0,130
"230360",2013,0,0,0,0,0,0,144
"230360",2014,0,0,0,0,0,0,144
"230360",2015,0,0,0,0,0,0,157
"230360",2016,0,0,0,0,0,0,128
"230360",2017,0,0,0,0,0,0,135
"230360",2018,0,0,0,0,0,0,148
"230360",2019,0,0,0,0,0,0,91
"230360",2020,0,0,0,0,0,0,135
"230360",2021,0,0,0,0,0,0,128
"230360",2022,0,0,0,0,0,0,127
"230365",2013,0,0,0,0,0,0,123
"230365",2014,0,0,0,0,0,0,109
"230365",2015,0,0,0,0,0,0,96
"230365",2016,0,0,0,0,0,0,78
"230365",2017,0,0,0,0,0,0,123
"230365",2018,0,0,0,0,0,0,94
"230365",2020,0,0,0,0,0,0,104
"230365",2021,0,0,0,0,0,0,85
"230365",2022,0,0,0,0,0,0,100
"230380",2014,0,0,0,0,0,0,334
"230380",2015,0,0,0,0,0,0,278
"230380",2016,0,0,0,0,0,0,278
"230380",2017,0,0,0,0,0,0,286
"230380",2019,0,0,0,0,0,0,319
"230380",2021,0,0,0,0,0,0,254
"230390",2012,0,0,0,0,0,0,209
"230390",2013,0,0,0,0,0,0,213
"230390",2014,0,0,0,0,0,0,174
"230390",2015,0,0,0,0,0,0,200
"230390",2016,0,0,0,0,0,0,193
"230390",2017,0,0,0,0,0,0,202
"230390",2019,0,0,0,0,0,0,203
"230390",2020,0,0,0,0,0,0,166
"230390",2022,0,0,0,0,0,0,151
"230393",2012,0,0,0,0,0,0,193
"230393",2013,0,0,0,0,0,0,204
"230393",2014,0,0,0,0,0,0,206
"230393",2015,0,0,0,0,0,0,196
"230393",2016,0,0,0,0,0,0,191
"230393",2017,0,0,0,0,0,0,176
"230393",2018,0,0,0,0,0,0,235
"230393",2019,0,0,0,0,0,0,168
"230393",2020,0,0,0,0,0,0,141
"230393",2021,0,0,0,0,0,0,170
"230393",2022,0,0,0,0,0,0,147
"230395",2012,0,0,0,0,0,0,279
"230395",2013,0,0,0,0,0,0,300
"230395",2014,0,0,0,0,0,0,307
"230395",2015,0,0,0,0,0,0,291
"230395",2016,0,0,0,0,0,0,263
"230395",2017,0,0,0,0,0,0,235
"230395",2018,0,0,0,0,0,0,313
"230395",2019,0,0,0,0,0,0,312
"230395",2020,0,0,0,0,0,0,270
"230395",2021,0,0,0,0,0,0,261
"230395",2022,0,0,0,0,0,0,190
"230400",2012,0,0,0,0,0,0,289
"230400",2013,0,0,0,0,0,0,284
"230400",2015,0,0,0,0,0,0,248
"230400",2016,0,0,0,0,0,0,280
"230400",2017,0,0,0,0,0,0,268
"230400",2018,0,0,0,0,0,0,331
"230400",2019,0,0,0,0,0,0,303
"230400",2020,0,0,0,0,0,0,325
"230400",2022,0,0,0,0,0,0,266
"230410",2012,0,0,0,0,0,0,1047
"230410",2013,0,0,0,0,0,0,939
"230410",2015,0,0,0,0,0,0,1095
"230410",2017,0,0,0,0,0,0,913
"230410",2018,0,0,0,0,0,0,1071
"230410",2021,0,0,0,0,0,0,951
"230410",2022,0,0,0,0,0,0,926
"230420",2012,0,0,0,0,0,0,2130
"230420",2016,0,0,0,0,0,0,2143
"230420",2017,0,0,0,0,0,0,2138
"230423",2012,0,0,0,0,0,0,222
"230423",2013,0,0,0,0,0,0,204
"230423",2014,0,0,0,0,0,0,233
"230423",2015,0,0,0,0,0,0,244
"230423",2016,0,0,0,0,0,0,192
"230423",2017,0,0,0,0,0,0,187
"230423",2019,0,0,0,0,0,0,265
"230423",2021,0,0,0,0,0,0,263
"230425",2013,0,0,0,0,0,0,351
"230425",2015,0,0,0,0,0,0,384
"230425",2016,0,0,0,0,0,0,415
"230425",2017,0,0,0,0,0,0,412
"230425",2018,0,0,0,0,0,0,481
"230425",2019,0,0,0,0,0,0,498
"230425",2020,0,0,0,0,0,0,440
"230425",2021,0,0,0,0,0,0,459
"230425",2022,0,0,0,0,0,0,438
"230426",2015,0,0,0,0,0,0,89
"230426",2016,0,0,0,0,0,0,83
"230426",2017,0,0,0,0,0,0,88
"230426",2019,0,0,0,0,0,0,87
"230426",2020,0,0,0,0,0,0,77
"230426",2021,0,0,0,0,0,0,86
"230426",2022,0,0,0,0,0,0,88
"230427",2012,0,0,0,0,0,0,48
"230427",2013,0,0,0,0,0,0,50
"230427",2014,0,0,0,0,0,0,45
"230427",2015,0,0,0,0,0,0,30
"230427",2016,0,0,0,0,0,0,15
"230427",2017,0,0,0,0,0,0,23
"230427",2018,0,0,0,0,0,0,22
"230427",2019,0,0,0,0,0,0,34
"230427",2020,0,0,0,0,0,0,36
"230427",2021,0,0,0,0,0,0,27
"230427",2022,0,0,0,0,0,0,54
"230428",2012,0,0,0,0,0,0,884
"230428",2014,0,0,0,0,0,0,1083
"230428",2015,0,0,0,0,0,0,1258
"230428",2017,0,0,0,0,0,0,1273
"230428",2019,0,0,0,0,0,0,1228
"230430",2014,0,0,0,0,0,0,251
"230430",2016,0,0,0,0,0,0,210
"230430",2018,0,0,0,0,0,0,272
"230430",2019,0,0,0,0,0,0,267
"230430",2020,0,0,0,0,0,0,242
"230430",2021,0,0,0,0,0,0,241
"230435",2012,0,0,0,0,0,0,307
"230435",2016,0,0,0,0,0,0,265
"230435",2017,0,0,0,0,0,0,281
"230435",2019,0,0,0,0,0,0,327
"230435",2022,0,0,0,0,0,0,240
"230445",2012,0,0,0,0,0,0,164
"230445",2013,0,0,0,0,0,0,157
"230445",2014,0,0,0,0,0,0,177
"230445",2015,0,0,0,0,0,0,212
"230445",2016,0,0,0,0,0,0,177
"230445",2017,0,0,0,0,0,0,194
"230445",2018,0,0,0,0,0,0,189
"230445",2019,0,0,0,0,0,0,197
"230445",2020,0,0,0,0,0,0,183
"230445",2021,0,0,0,0,0,0,213
"230445",2022,0,0,0,0,0,0,214
"230450",2012,0,0,0,0,0,0,225
"230450",2014,0,0,0,0,0,0,259
"230450",2015,0,0,0,0,0,0,194
"230450",2016,0,0,0,0,0,0,207
"230450",2018,0,0,0,0,0,0,272
"230450",2019,0,0,0,0,0,0,263
"230450",2021,0,0,0,0,0,0,235
"230450",2022,0,0,0,0,0,0,232
"230460",2012,0,0,0,0,0,0,97
"230460",2013,0,0,0,0,0,0,76
"230460",2014,0,0,0,0,0,0,87
"230460",2015,0,0,0,0,0,0,86
"230460",2016,0,0,0,0,0,0,88
"230460",2017,0,0,0,0,0,0,107
"230460",2018,0,0,0,0,0,0,120
"230460",2019,0,0,0,0,0,0,109
"230460",2020,0,0,0,0,0,0,108
"230460",2021,0,0,0,0,0,0,88
"230460",2022,0,0,0,0,0,0,96
"230465",2012,0,0,0,0,0,0,159
"230465",2013,0,0,0,0,0,0,175
"230465",2014,0,0,0,0,0,0,148
"230465",2015,0,0,0,0,0,0,137
"230465",2016,0,0,0,0,0,0,187
"230465",2017,0,0,0,0,0,0,159
"230465",2018,0,0,0,0,0,0,161
"230465",2020,0,0,0,0,0,0,180
"230465",2021,0,0,0,0,0,0,199
"230470",2012,0,0,0,0,0,0,744
"230470",2015,0,0,0,0,0,0,841
"230470",2016,0,0,0,0,0,0,729
"230470",2017,0,0,0,0,0,0,805
"230470",2019,0,0,0,0,0,0,812
"230470",2022,0,0,0,0,0,0,722
"230480",2012,0,0,0,0,0,0,62
"230480",2013,0,0,0,0,0,0,75
"230480",2015,0,0,0,0,0,0,58
"230480",2016,0,0,0,0,0,0,63
"230480",2017,0,0,0,0,0,0,72
"230480",2018,0,0,0,0,0,0,77
"230480",2019,0,0,0,0,0,0,73
"230480",2020,0,0,0,0,0,0,73
"230480",2021,0,0,0,0,0,0,74
"230480",2022,0,0,0,0,0,0,60
"230490",2012,0,0,0,0,0,0,152
"230490",2013,0,0,0,0,0,0,120
"230490",2014,0,0,0,0,0,0,144
"230490",2015,0,0,0,0,0,0,98
"230490",2017,0,0,0,0,0,0,119
"230490",2018,0,0,0,0,0,0,127
"230490",2019,0,0,0,0,0,0,164
"230490",2020,0,0,0,0,0,0,146
"230490",2022,0,0,0,0,0,0,114
"230495",2013,0,0,0,0,0,0,325
"230495",2014,0,0,0,0,0,0,370
"230495",2015,0,0,0,0,0,0,319
"230495",2016,0,0,0,0,0,0,353
"230495",2017,0,0,0,0,0,0,343
"230495",2020,0,0,0,0,0,0,309
"230495",2021,0,0,0,0,0,0,296
"230500",2013,0,0,0,0,0,0,579
"230500",2016,0,0,0,0,0,0,626
"230500",2018,0,0,0,0,0,0,690
"230500",2019,0,0,0,0,0,0,693
"230500",2020,0,0,0,0,0,0,659
"230500",2022,0,0,0,0,0,0,594
"230510",2012,0,0,0,0,0,0,95
"230510",2013,0,0,0,0,0,0,76
"230510",2014,0,0,0,0,0,0,82
"230510",2015,0,0,0,0,0,0,73
"230510",2017,0,0,0,0,0,0,77
"230510",2018,0,0,0,0,0,0,88
"230510",2019,0,0,0,0,0,0,67
"230510",2020,0,0,0,0,0,0,76
"230510",2021,0,0,0,0,0,0,86
"230510",2022,0,0,0,0,0,0,74
"230520",2012,0,0,0,0,0,0,232
"230520",2013,0,0,0,0,0,0,231
"230520",2015,0,0,0,0,0,0,204
"230520",2016,0,0,0,0,0,0,181
"230520",2018,0,0,0,0,0,0,273
"230520",2019,0,0,0,0,0,0,255
"230520",2020,0,0,0,0,0,0,240
"230523",2012,0,0,0,0,0,0,1048
"230523",2013,0,0,0,0,0,0,1025
"230523",2014,0,0,0,0,0,0,1207
"230523",2015,0,0,0,0,0,0,1288
"230523",2017,0,0,0,0,0,0,1238
"230523",2020,0,0,0,0,0,0,1134
"230526",2012,0,0,0,0,0,0,197
"230526",2014,0,0,0,0,0,0,208
"230526",2018,0,0,0,0,0,0,204
"230526",2019,0,0,0,0,0,0,203
"230526",2020,0,0,0,0,0,0,182
"230526",2022,0,0,0,0,0,0,165
"230530",2012,0,0,0,0,0,0,340
"230530",2013,0,0,0,0,0,0,346
"230530",2016,0,0,0,0,0,0,360
"230530",2017,0,0,0,0,0,0,346
"230530",2018,0,0,0,0,0,0,385
"230530",2020,0,0,0,0,0,0,383
"230530",2021,0,0,0,0,0,0,378
"230530",2022,0,0,0,0,0,0,384
"230533",2012,0,0,0,0,0,0,148
"230533",2013,0,0,0,0,0,0,197
"230533",2014,0,0,0,0,0,0,156
"230533",2015,0,0,0,0,0,0,158
"230533",2016,0,0,0,0,0,0,141
"230533",2017,0,0,0,0,0,0,156
"230533",2018,0,0,0,0,0,0,149
"230533",2019,0,0,0,0,0,0,149
"230533",2020,0,0,0,0,0,0,131
"230533",2021,0,0,0,0,0,0,119
"230533",2022,0,0,0,0,0,0,114
"230535",2013,0,0,0,0,0,0,232
"230535",2015,0,0,0,0,0,0,268
"230535",2016,0,0,0,0,0,0,244
"230535",2017,0,0,0,0,0,0,269
"230535",2018,0,0,0,0,0,0,228
"230535",2019,0,0,0,0,0,0,245
"230535",2020,0,0,0,0,0,0,265
"230535",2021,0,0,0,0,0,0,204
"230535",2022,0,0,0,0,0,0,201
"230540",2013,0,0,0,0,0,0,878
"230540",2014,0,0,0,0,0,0,953
"230540",2015,0,0,0,0,0,0,903
"230540",2016,0,0,0,0,0,0,841
"230540",2017,0,0,0,0,0,0,904
"230540",2018,0,0,0,0,0,0,897
"230540",2019,0,0,0,0,0,0,893
"230540",2020,0,0,0,0,0,0,832
"230540",2022,0,0,0,0,0,0,656
"230550",2012,0,0,0,0,0,0,1392
"230550",2019,0,0,0,0,0,0,1368
"230550",2022,0,0,0,0,0,0,1169
"230560",2012,0,0,0,0,0,0,312
"230560",2014,0,0,0,0,0,0,308
"230560",2015,0,0,0,0,0,0,292
"230560",2016,0,0,0,0,0,0,260
"230560",2017,0,0,0,0,0,0,296
"230560",2018,0,0,0,0,0,0,323
"230560",2019,0,0,0,0,0,0,267
"230560",2021,0,0,0,0,0,0,307
"230560",2022,0,0,0,0,0,0,295
"230565",2012,0,0,0,0,0,0,132
"230565",2013,0,0,0,0,0,0,134
"230565",2014,0,0,0,0,0,0,138
"230565",2015,0,0,0,0,0,0,160
"230565",2016,0,0,0,0,0,0,140
"230565",2018,0,0,0,0,0,0,152
"230565",2019,0,0,0,0,0,0,146
"230565",2020,0,0,0,0,0,0,129
"230565",2021,0,0,0,0,0,0,139
"230565",2022,0,0,0,0,0,0,133
"230570",2013,0,0,0,0,0,0,140
"230570",2014,0,0,0,0,0,0,155
"230570",2015,0,0,0,0,0,0,135
"230570",2016,0,0,0,0,0,0,125
"230570",2017,0,0,0,0,0,0,158
"230570",2018,0,0,0,0,0,0,132
"230570",2020,0,0,0,0,0,0,116
"230570",2021,0,0,0,0,0,0,118
"230570",2022,0,0,0,0,0,0,120
"230580",2012,0,0,0,0,0,0,571
"230580",2014,0,0,0,0,0,0,556
"230580",2015,0,0,0,0,0,0,570
"230580",2016,0,0,0,0,0,0,555
"230580",2017,0,0,0,0,0,0,585
"230580",2019,0,0,0,0,0,0,671
"230580",2020,0,0,0,0,0,0,692
"230580",2022,0,0,0,0,0,0,544
"230590",2014,0,0,0,0,0,0,465
"230590",2015,0,0,0,0,0,0,482
"230590",2016,0,0,0,0,0,0,453
"230590",2017,0,0,0,0,0,0,485
"230590",2019,0,0,0,0,0,0,483
"230590",2020,0,0,0,0,0,0,523
"230590",2021,0,0,0,0,0,0,471
"230600",2012,0,0,0,0,0,0,180
"230600",2014,0,0,0,0,0,0,185
"230600",2015,0,0,0,0,0,0,189
"230600",2016,0,0,0,0,0,0,182
"230600",2017,0,0,0,0,0,0,155
"230600",2018,0,0,0,0,0,0,150
"230600",2019,0,0,0,0,0,0,177
"230600",2020,0,0,0,0,0,0,170
"230600",2021,0,0,0,0,0,0,142
"230600",2022,0,0,0,0,0,0,135
"230610",2012,0,0,0,0,0,0,383
"230610",2013,0,0,0,0,0,0,312
"230610",2014,0,0,0,0,0,0,355
"230610",2018,0,0,0,0,0,0,357
"230610",2019,0,0,0,0,0,0,360
"230610",2020,0,0,0,0,0,0,365
"230610",2021,0,0,0,0,0,0,398
"230610",2022,0,0,0,0,0,0,330
"230620",2012,0,0,0,0,0,0,76
"230620",2013,0,0,0,0,0,0,75
"230620",2014,0,0,0,0,0,0,101
"230620",2015,0,0,0,0,0,0,96
"230620",2016,0,0,0,0,0,0,97
"230620",2017,0,0,0,0,0,0,87
"230620",2018,0,0,0,0,0,0,91
"230620",2019,0,0,0,0,0,0,92
"230620",2020,0,0,0,0,0,0,91
"230620",2022,0,0,0,0,0,0,68
"230625",2012,0,0,0,0,0,0,425
"230625",2013,0,0,0,0,0,0,490
"230625",2014,0,0,0,0,0,0,455
"230625",2015,0,0,0,0,0,0,570
"230625",2016,0,0,0,0,0,0,624
"230625",2017,0,0,0,0,0,0,611
"230625",2019,0,0,0,0,0,0,673
"230625",2020,0,0,0,0,0,0,702
"230625",2021,0,0,0,0,0,0,754
"230630",2012,0,0,0,0,0,0,777
"230630",2014,0,0,0,0,0,0,775
"230630",2015,0,0,0,0,0,0,760
"230630",2016,0,0,0,0,0,0,702
"230630",2017,0,0,0,0,0,0,722
"230630",2018,0,0,0,0,0,0,717
"230630",2022,0,0,0,0,0,0,558
"230640",2017,0,0,0,0,0,0,2018
"230640",2022,0,0,0,0,0,0,2045
"230650",2012,0,0,0,0,0,0,251
"230650",2013,0,0,0,0,0,0,230
"230650",2014,0,0,0,0,0,0,231
"230650",2015,0,0,0,0,0,0,280
"230650",2016,0,0,0,0,0,0,225
"230650",2019,0,0,0,0,0,0,222
"230650",2021,0,0,0,0,0,0,225
"230650",2022,0,0,0,0,0,0,182
"230655",2012,0,0,0,0,0,0,671
"230655",2013,0,0,0,0,0,0,623
"230655",2014,0,0,0,0,0,0,620
"230655",2015,0,0,0,0,0,0,671
"230655",2018,0,0,0,0,0,0,720
"230655",2019,0,0,0,0,0,0,711
"230655",2021,0,0,0,0,0,0,708
"230655",2022,0,0,0,0,0,0,632
"230660",2012,0,0,0,0,0,0,310
"230660",2014,0,0,0,0,0,0,304
"230660",2015,0,0,0,0,0,0,327
"230660",2016,0,0,0,0,0,0,277
"230660",2017,0,0,0,0,0,0,304
"230660",2018,0,0,0,0,0,0,324
"230660",2019,0,0,0,0,0,0,328
"230660",2021,0,0,0,0,0,0,271
"230660",2022,0,0,0,0,0,0,247
"230670",2013,0,0,0,0,0,0,188
"230670",2015,0,0,0,0,0,0,195
"230670",2016,0,0,0,0,0,0,169
"230670",2017,0,0,0,0,0,0,186
"230670",2018,0,0,0,0,0,0,236
"230670",2019,0,0,0,0,0,0,215
"230670",2020,0,0,0,0,0,0,225
"230670",2021,0,0,0,0,0,0,226
"230670",2022,0,0,0,0,0,0,206
"230680",2012,0,0,0,0,0,0,131
"230680",2013,0,0,0,0,0,0,142
"230680",2014,0,0,0,0,0,0,148
"230680",2015,0,0,0,0,0,0,159
"230680",2016,0,0,0,0,0,0,145
"230680",2018,0,0,0,0,0,0,162
"230680",2019,0,0,0,0,0,0,143
"230680",2020,0,0,0,0,0,0,137
"230680",2021,0,0,0,0,0,0,116
"230680",2022,0,0,0,0,0,0,122
"230690",2012,0,0,0,0,0,0,449
"230690",2013,0,0,0,0,0,0,454
"230690",2014,0,0,0,0,0,0,514
"230690",2015,0,0,0,0,0,0,480
"230690",2016,0,0,0,0,0,0,392
"230690",2017,0,0,0,0,0,0,487
"230690",2018,0,0,0,0,0,0,481
"230690",2019,0,0,0,0,0,0,459
"230690",2020,0,0,0,0,0,0,451
"230690",2021,0,0,0,0,0,0,415
"230700",2012,0,0,0,0,0,0,439
"230700",2013,0,0,0,0,0,0,419
"230700",2014,0,0,0,0,0,0,389
"230700",2015,0,0,0,0,0,0,418
"230700",2016,0,0,0,0,0,0,440
"230700",2017,0,0,0,0,0,0,406
"230700",2019,0,0,0,0,0,0,370
"230700",2020,0,0,0,0,0,0,353
"230700",2021,0,0,0,0,0,0,369
"230700",2022,0,0,0,0,0,0,304
"230710",2012,0,0,0,0,0,0,431
"230710",2013,0,0,0,0,0,0,453
"230710",2015,0,0,0,0,0,0,493
"230710",2016,0,0,0,0,0,0,450
"230710",2018,0,0,0,0,0,0,408
"230710",2019,0,0,0,0,0,0,415
"230710",2020,0,0,0,0,0,0,444
"230710",2021,0,0,0,0,0,0,392
"230710",2022,0,0,0,0,0,0,352
"230720",2012,0,0,0,0,0,0,114
"230720",2013,0,0,0,0,0,0,106
"230720",2015,0,0,0,0,0,0,130
"230720",2016,0,0,0,0,0,0,142
"230720",2017,0,0,0,0,0,0,131
"230720",2018,0,0,0,0,0,0,123
"230720",2020,0,0,0,0,0,0,119
"230720",2021,0,0,0,0,0,0,88
"230720",2022,0,0,0,0,0,0,93
"230725",2012,0,0,0,0,0,0,246
"230725",2013,0,0,0,0,0,0,290
"230725",2014,0,0,0,0,0,0,290
"230725",2015,0,0,0,0,0,0,278
"230725",2016,0,0,0,0,0,0,306
"230725",2017,0,0,0,0,0,0,355
"230725",2018,0,0,0,0,0,0,432
"230725",2019,0,0,0,0,0,0,417
"230725",2020,0,0,0,0,0,0,392
"230725",2021,0,0,0,0,0,0,377
"230730",2014,0,0,0,0,0,0,4159
"230740",2013,0,0,0,0,0,0,322
"230740",2015,0,0,0,0,0,0,342
"230740",2016,0,0,0,0,0,0,307
"230740",2017,0,0,0,0,0,0,341
"230740",2018,0,0,0,0,0,0,364
"230740",2019,0,0,0,0,0,0,304
"230740",2021,0,0,0,0,0,0,323
"230740",2022,0,0,0,0,0,0,297
