"","codmunres","ano","Obito_MIF_investigado_com_Ficha_Sintese","Obito_MIF_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MULHER_IDADE_FERTIL"
"928","120060",2016,15,0,15
"929","120060",2017,13,0,13
"930","120060",2018,18,0,18
"931","120060",2019,17,0,17
"932","120060",2020,5,0,5
"933","120060",2021,18,0,18
"934","120060",2022,15,0,16
"935","120060",2023,7,0,8
"936","120060",2024,13,0,13
"937","120070",2012,4,0,4
"938","120070",2013,4,0,8
"939","120070",2014,2,0,2
"940","120070",2015,4,0,4
"941","120070",2016,7,0,7
"942","120070",2017,5,0,5
"943","120070",2018,5,0,5
"944","120070",2019,4,0,4
"945","120070",2020,4,0,4
"946","120070",2021,4,0,4
"947","120070",2022,7,0,7
"948","120070",2023,10,0,10
"949","120070",2024,4,0,4
"950","120080",2012,4,0,4
"951","120080",2013,2,0,7
"952","120080",2014,4,0,4
"953","120080",2015,3,0,3
"954","120080",2016,7,0,7
"955","120080",2017,2,0,2
"956","120080",2018,9,0,9
"957","120080",2019,8,0,8
"958","120080",2020,6,0,6
"959","120080",2021,9,0,9
"960","120080",2022,2,0,2
"961","120080",2023,8,0,8
"962","120080",2024,5,0,5
"963","130002",2012,0,2,3
"964","130002",2013,2,2,6
"965","130002",2014,3,0,3
"966","130002",2015,4,0,4
"967","130002",2016,4,0,5
"968","130002",2017,5,0,5
"969","130002",2018,2,0,2
"970","130002",2019,3,0,3
"971","130002",2020,7,0,7
"972","130002",2021,7,0,7
"973","130002",2022,0,0,0
"974","130002",2023,3,0,3
"975","130002",2024,3,0,3
"976","130006",2012,4,0,4
"977","130006",2013,2,0,2
"978","130006",2014,2,0,2
"979","130006",2015,1,0,1
"980","130006",2016,1,0,2
"981","130006",2017,1,0,2
"982","130006",2018,1,0,1
"983","130006",2019,1,0,1
"984","130006",2020,2,0,2
"985","130006",2021,0,0,3
"986","130006",2022,3,0,3
"987","130006",2023,3,0,3
"988","130006",2024,3,0,3
"989","130008",2012,0,0,2
"990","130008",2013,0,0,0
"991","130008",2014,2,1,3
"992","130008",2015,0,0,2
"993","130008",2016,4,0,4
"994","130008",2017,4,0,5
"995","130008",2018,0,0,0
"996","130008",2019,1,0,2
"997","130008",2020,0,0,0
"998","130008",2021,4,0,4
"999","130008",2022,1,0,1
"1000","130008",2023,1,0,1
"1001","130008",2024,1,0,1
"1002","130010",2012,2,0,2
"1003","130010",2013,0,0,0
"1004","130010",2014,2,0,2
"1005","130010",2015,3,0,3
"1006","130010",2016,1,0,1
"1007","130010",2017,4,0,4
"1008","130010",2018,3,0,3
"1009","130010",2019,0,0,0
"1010","130010",2020,3,0,3
"1011","130010",2021,6,0,6
"1012","130010",2022,1,0,1
"1013","130010",2023,1,0,1
"1014","130010",2024,4,0,4
"1015","130014",2012,2,0,2
"1016","130014",2013,4,0,4
"1017","130014",2014,6,0,6
"1018","130014",2015,7,0,7
"1019","130014",2016,1,0,1
"1020","130014",2017,3,0,3
"1021","130014",2018,6,0,6
"1022","130014",2019,3,0,3
"1023","130014",2020,3,0,3
"1024","130014",2021,5,0,5
"1025","130014",2022,6,0,6
"1026","130014",2023,8,0,8
"1027","130014",2024,3,0,3
"1028","130020",2012,1,0,8
"1029","130020",2013,1,1,4
"1030","130020",2014,5,1,9
"1031","130020",2015,6,0,7
"1032","130020",2016,8,0,8
"1033","130020",2017,7,0,7
"1034","130020",2018,2,0,5
"1035","130020",2019,0,0,4
"1036","130020",2020,5,0,6
"1037","130020",2021,5,0,6
"1038","130020",2022,6,0,6
"1039","130020",2023,6,0,6
"1040","130020",2024,5,0,5
"1041","130030",2012,3,0,3
"1042","130030",2013,2,1,8
"1043","130030",2014,10,0,10
"1044","130030",2015,10,0,10
"1045","130030",2016,9,0,9
"1046","130030",2017,4,0,12
"1047","130030",2018,12,0,12
"1048","130030",2019,8,0,8
"1049","130030",2020,11,0,11
"1050","130030",2021,9,0,9
"1051","130030",2022,10,0,10
"1052","130030",2023,15,0,15
"1053","130030",2024,9,0,9
"1054","130040",2012,0,0,7
"1055","130040",2013,1,0,3
"1056","130040",2014,0,0,2
"1057","130040",2015,2,0,3
"1058","130040",2016,10,0,11
"1059","130040",2017,2,0,5
"1060","130040",2018,1,0,5
"1061","130040",2019,2,0,4
"1062","130040",2020,3,0,7
"1063","130040",2021,2,0,8
"1064","130040",2022,2,0,5
"1065","130040",2023,2,0,2
"1066","130040",2024,10,0,10
"1067","130050",2012,4,0,5
"1068","130050",2013,9,0,9
"1069","130050",2014,10,0,10
"1070","130050",2015,5,0,5
"1071","130050",2016,7,0,7
"1072","130050",2017,3,0,5
"1073","130050",2018,5,0,5
"1074","130050",2019,10,0,10
"1075","130050",2020,5,0,5
"1076","130050",2021,6,0,6
"1077","130050",2022,6,0,6
"1078","130050",2023,13,0,13
"1079","130050",2024,8,0,8
"1080","130060",2012,11,0,11
"1081","130060",2013,10,0,10
"1082","130060",2014,11,0,11
"1083","130060",2015,9,0,9
"1084","130060",2016,11,0,11
"1085","130060",2017,12,0,13
"1086","130060",2018,15,0,15
"1087","130060",2019,12,0,12
"1088","130060",2020,13,0,14
"1089","130060",2021,19,0,19
"1090","130060",2022,8,0,8
"1091","130060",2023,14,0,14
"1092","130060",2024,15,0,15
"1093","130063",2012,2,0,4
"1094","130063",2013,0,2,3
"1095","130063",2014,1,1,5
"1096","130063",2015,1,0,2
"1097","130063",2016,5,0,5
"1098","130063",2017,2,0,3
"1099","130063",2018,2,0,3
"1100","130063",2019,3,0,6
"1101","130063",2020,6,0,6
"1102","130063",2021,9,0,9
"1103","130063",2022,3,0,3
"1104","130063",2023,6,0,6
"1105","130063",2024,5,0,5
"1106","130068",2012,1,0,4
"1107","130068",2013,0,0,1
"1108","130068",2014,3,0,3
"1109","130068",2015,3,0,3
"1110","130068",2016,7,0,7
"1111","130068",2017,3,0,3
"1112","130068",2018,3,0,3
"1113","130068",2019,3,0,3
"1114","130068",2020,3,0,3
"1115","130068",2021,5,0,5
"1116","130068",2022,7,0,7
"1117","130068",2023,3,0,3
"1118","130068",2024,2,0,2
"1119","130070",2012,3,0,3
"1120","130070",2013,12,0,12
"1121","130070",2014,6,0,6
"1122","130070",2015,8,0,8
"1123","130070",2016,11,0,11
"1124","130070",2017,10,0,10
"1125","130070",2018,4,0,4
"1126","130070",2019,9,0,9
"1127","130070",2020,18,0,18
"1128","130070",2021,8,0,8
"1129","130070",2022,8,0,8
"1130","130070",2023,13,0,13
"1131","130070",2024,16,0,16
"1132","130080",2012,3,0,3
"1133","130080",2013,2,0,2
"1134","130080",2014,9,0,9
"1135","130080",2015,5,0,5
"1136","130080",2016,11,0,11
"1137","130080",2017,4,0,4
"1138","130080",2018,9,0,9
"1139","130080",2019,8,0,8
"1140","130080",2020,9,0,9
"1141","130080",2021,17,0,17
"1142","130080",2022,10,0,10
"1143","130080",2023,5,0,5
"1144","130080",2024,5,0,5
"1145","130083",2012,0,0,1
"1146","130083",2013,2,0,3
"1147","130083",2014,1,0,1
"1148","130083",2015,0,0,0
"1149","130083",2016,1,0,1
"1150","130083",2017,0,0,0
"1151","130083",2018,0,0,1
"1152","130083",2019,3,0,3
"1153","130083",2020,3,0,3
"1154","130083",2021,4,0,4
"1155","130083",2022,5,0,5
"1156","130083",2023,1,0,1
"1157","130083",2024,2,0,2
"1158","130090",2012,0,1,2
"1159","130090",2013,3,0,3
"1160","130090",2014,2,0,2
"1161","130090",2015,2,0,3
"1162","130090",2016,2,0,6
"1163","130090",2017,5,0,5
"1164","130090",2018,2,0,3
"1165","130090",2019,4,0,4
"1166","130090",2020,4,0,4
"1167","130090",2021,4,0,5
"1168","130090",2022,0,0,1
"1169","130090",2023,3,0,3
"1170","130090",2024,1,0,2
"1171","130100",2012,1,0,6
"1172","130100",2013,3,0,8
"1173","130100",2014,4,0,4
"1174","130100",2015,7,0,8
"1175","130100",2016,6,0,6
"1176","130100",2017,3,0,3
"1177","130100",2018,7,0,7
"1178","130100",2019,6,0,7
"1179","130100",2020,6,0,6
"1180","130100",2021,10,0,11
"1181","130100",2022,3,0,3
"1182","130100",2023,11,0,11
"1183","130100",2024,10,0,10
"1184","130110",2012,8,0,8
"1185","130110",2013,4,0,5
"1186","130110",2014,3,0,3
"1187","130110",2015,7,0,7
"1188","130110",2016,6,0,6
"1189","130110",2017,9,0,9
"1190","130110",2018,3,0,3
"1191","130110",2019,5,0,8
"1192","130110",2020,10,0,10
"1193","130110",2021,14,0,14
"1194","130110",2022,12,0,12
"1195","130110",2023,11,0,11
"1196","130110",2024,15,0,15
"1197","130115",2012,3,0,6
"1198","130115",2013,6,0,6
"1199","130115",2014,2,0,2
"1200","130115",2015,2,0,2
"1201","130115",2016,3,0,3
"1202","130115",2017,3,0,3
"1203","130115",2018,4,0,4
"1204","130115",2019,1,0,1
"1205","130115",2020,3,0,3
"1206","130115",2021,7,0,7
"1207","130115",2022,7,0,7
"1208","130115",2023,1,0,1
"1209","130115",2024,6,0,6
"1210","130120",2012,14,0,17
"1211","130120",2013,15,0,16
"1212","130120",2014,15,0,15
"1213","130120",2015,25,0,25
"1214","130120",2016,22,0,22
"1215","130120",2017,25,0,25
"1216","130120",2018,29,0,29
"1217","130120",2019,25,0,25
"1218","130120",2020,19,0,19
"1219","130120",2021,38,0,38
"1220","130120",2022,20,0,20
"1221","130120",2023,26,0,26
"1222","130120",2024,29,0,29
"1223","130130",2012,0,0,2
"1224","130130",2013,5,1,6
"1225","130130",2014,7,0,7
"1226","130130",2015,5,0,5
"1227","130130",2016,4,0,4
"1228","130130",2017,5,0,6
"1229","130130",2018,4,0,4
"1230","130130",2019,6,0,6
"1231","130130",2020,9,0,10
"1232","130130",2021,1,1,9
"1233","130130",2022,2,0,3
"1234","130130",2023,4,0,4
"1235","130130",2024,9,0,9
"1236","130140",2012,6,0,6
"1237","130140",2013,12,0,12
"1238","130140",2014,10,0,10
"1239","130140",2015,12,0,13
"1240","130140",2016,12,0,12
"1241","130140",2017,13,0,13
"1242","130140",2018,11,0,11
"1243","130140",2019,11,0,12
"1244","130140",2020,13,0,15
"1245","130140",2021,14,0,14
"1246","130140",2022,16,0,16
"1247","130140",2023,10,0,10
"1248","130140",2024,16,0,16
"1249","130150",2012,0,0,4
"1250","130150",2013,3,0,3
"1251","130150",2014,5,0,5
"1252","130150",2015,9,0,9
"1253","130150",2016,1,0,1
"1254","130150",2017,6,0,6
"1255","130150",2018,5,0,5
"1256","130150",2019,5,0,5
"1257","130150",2020,7,0,7
"1258","130150",2021,6,0,6
"1259","130150",2022,5,0,5
"1260","130150",2023,10,0,10
"1261","130150",2024,7,0,7
"1262","130160",2012,0,1,2
"1263","130160",2013,3,0,3
"1264","130160",2014,5,0,5
"1265","130160",2015,5,0,5
"1266","130160",2016,3,0,3
"1267","130160",2017,12,0,12
"1268","130160",2018,6,0,6
"1269","130160",2019,7,0,7
"1270","130160",2020,15,0,17
"1271","130160",2021,11,0,11
"1272","130160",2022,9,0,9
"1273","130160",2023,5,0,5
"1274","130160",2024,4,0,4
"1275","130165",2012,5,0,5
"1276","130165",2013,2,0,2
"1277","130165",2014,0,0,1
"1278","130165",2015,2,0,2
"1279","130165",2016,4,0,4
"1280","130165",2017,2,0,2
"1281","130165",2018,5,0,5
"1282","130165",2019,4,0,4
"1283","130165",2020,2,0,2
"1284","130165",2021,6,0,6
"1285","130165",2022,2,0,2
"1286","130165",2023,1,0,1
"1287","130165",2024,4,0,4
"1288","130170",2012,19,0,19
"1289","130170",2013,12,0,12
"1290","130170",2014,9,0,9
"1291","130170",2015,10,0,10
"1292","130170",2016,13,0,13
"1293","130170",2017,12,0,12
"1294","130170",2018,11,0,11
"1295","130170",2019,10,0,10
"1296","130170",2020,20,0,20
"1297","130170",2021,25,0,25
"1298","130170",2022,7,0,7
"1299","130170",2023,14,0,14
"1300","130170",2024,19,0,19
"1301","130180",2012,0,0,4
"1302","130180",2013,0,0,3
"1303","130180",2014,3,0,4
"1304","130180",2015,5,0,5
"1305","130180",2016,0,0,7
"1306","130180",2017,6,0,6
"1307","130180",2018,3,0,4
"1308","130180",2019,1,0,3
"1309","130180",2020,0,0,1
"1310","130180",2021,1,0,4
"1311","130180",2022,3,0,3
"1312","130180",2023,7,0,9
"1313","130180",2024,6,0,6
"1314","130185",2012,10,0,15
"1315","130185",2013,7,1,14
"1316","130185",2014,12,0,17
"1317","130185",2015,27,0,27
"1318","130185",2016,13,0,13
"1319","130185",2017,9,0,11
"1320","130185",2018,15,0,15
"1321","130185",2019,13,0,14
"1322","130185",2020,21,0,21
"1323","130185",2021,37,0,37
"1324","130185",2022,18,0,18
"1325","130185",2023,21,0,21
"1326","130185",2024,20,0,20
"1327","130190",2012,29,0,33
"1328","130190",2013,23,0,23
"1329","130190",2014,28,0,28
"1330","130190",2015,26,0,27
"1331","130190",2016,19,0,19
"1332","130190",2017,29,0,29
"1333","130190",2018,34,0,34
"1334","130190",2019,34,0,34
"1335","130190",2020,33,0,38
"1336","130190",2021,50,0,50
"1337","130190",2022,38,0,38
"1338","130190",2023,34,0,34
"1339","130190",2024,37,0,37
"1340","130195",2012,0,0,3
"1341","130195",2013,0,1,1
"1342","130195",2014,1,0,3
"1343","130195",2015,0,0,2
"1344","130195",2016,0,0,0
"1345","130195",2017,2,0,3
"1346","130195",2018,0,0,3
"1347","130195",2019,1,0,2
"1348","130195",2020,3,0,4
"1349","130195",2021,1,0,5
"1350","130195",2022,0,0,0
"1351","130195",2023,0,0,3
"1352","130195",2024,2,0,2
"1353","130200",2012,0,0,0
"1354","130200",2013,2,0,2
"1355","130200",2014,3,0,3
"1356","130200",2015,5,0,5
"1357","130200",2016,4,0,4
"1358","130200",2017,2,0,2
"1359","130200",2018,3,0,3
"1360","130200",2019,1,0,1
"1361","130200",2020,5,0,5
"1362","130200",2021,6,0,6
"1363","130200",2022,4,0,4
"1364","130200",2023,5,0,5
"1365","130200",2024,2,0,2
"1366","130210",2012,1,0,2
"1367","130210",2013,0,0,0
"1368","130210",2014,3,0,3
"1369","130210",2015,1,0,1
"1370","130210",2016,2,0,2
"1371","130210",2017,1,0,1
"1372","130210",2018,0,0,0
"1373","130210",2019,3,0,3
"1374","130210",2020,0,0,0
"1375","130210",2021,1,0,1
"1376","130210",2022,1,0,1
"1377","130210",2023,1,0,1
"1378","130210",2024,1,0,1
"1379","130220",2012,1,0,3
"1380","130220",2013,1,1,2
"1381","130220",2014,1,0,1
"1382","130220",2015,2,0,3
"1383","130220",2016,3,0,3
"1384","130220",2017,1,0,1
"1385","130220",2018,2,0,2
"1386","130220",2019,4,0,4
"1387","130220",2020,5,0,5
"1388","130220",2021,1,0,1
"1389","130220",2022,0,0,1
"1390","130220",2023,3,0,3
"1391","130220",2024,0,0,0
"1392","130230",2012,0,0,4
"1393","130230",2013,9,0,9
"1394","130230",2014,7,0,7
"1395","130230",2015,5,0,5
"1396","130230",2016,5,0,5
"1397","130230",2017,4,0,4
"1398","130230",2018,3,0,3
"1399","130230",2019,2,0,2
"1400","130230",2020,4,0,4
"1401","130230",2021,2,0,2
"1402","130230",2022,4,0,4
"1403","130230",2023,7,0,7
"1404","130230",2024,12,0,12
"1405","130240",2012,5,0,5
"1406","130240",2013,10,0,10
"1407","130240",2014,14,0,14
"1408","130240",2015,10,0,10
"1409","130240",2016,9,0,9
"1410","130240",2017,4,0,4
"1411","130240",2018,10,0,10
"1412","130240",2019,15,0,15
"1413","130240",2020,10,0,10
"1414","130240",2021,11,0,11
"1415","130240",2022,10,0,10
"1416","130240",2023,9,0,9
"1417","130240",2024,11,0,11
"1418","130250",2012,27,1,31
"1419","130250",2013,17,0,18
"1420","130250",2014,23,0,23
"1421","130250",2015,27,0,27
"1422","130250",2016,26,0,26
"1423","130250",2017,32,0,32
"1424","130250",2018,33,0,34
"1425","130250",2019,24,0,24
"1426","130250",2020,39,0,39
"1427","130250",2021,49,0,49
"1428","130250",2022,29,0,29
"1429","130250",2023,41,0,41
"1430","130250",2024,32,0,32
"1431","130255",2012,1,0,1
"1432","130255",2013,4,0,4
"1433","130255",2014,2,0,2
"1434","130255",2015,3,0,3
"1435","130255",2016,3,0,3
"1436","130255",2017,0,0,0
"1437","130255",2018,2,0,2
"1438","130255",2019,6,0,6
"1439","130255",2020,10,1,11
"1440","130255",2021,5,0,5
"1441","130255",2022,6,0,6
"1442","130255",2023,0,0,0
"1443","130255",2024,5,0,5
"1444","130260",2012,479,1,729
"1445","130260",2013,531,16,784
"1446","130260",2014,592,8,866
"1447","130260",2015,541,1,802
"1448","130260",2016,577,2,805
"1449","130260",2017,603,7,770
"1450","130260",2018,662,7,831
"1451","130260",2019,657,7,843
"1452","130260",2020,797,15,989
"1453","130260",2021,1215,37,1469
"1454","130260",2022,742,5,854
"1455","130260",2023,787,1,832
"1456","130260",2024,805,11,906
"1457","130270",2012,1,0,8
"1458","130270",2013,2,2,7
"1459","130270",2014,4,0,5
"1460","130270",2015,5,0,6
"1461","130270",2016,13,0,14
"1462","130270",2017,5,0,5
"1463","130270",2018,12,0,12
"1464","130270",2019,7,0,7
"1465","130270",2020,8,0,8
"1466","130270",2021,23,0,23
"1467","130270",2022,9,0,9
"1468","130270",2023,14,0,14
"1469","130270",2024,5,0,5
"1470","130280",2012,0,0,1
"1471","130280",2013,1,0,1
"1472","130280",2014,1,0,1
"1473","130280",2015,2,0,2
"1474","130280",2016,1,0,1
"1475","130280",2017,1,0,1
"1476","130280",2018,4,0,4
"1477","130280",2019,2,0,2
"1478","130280",2020,3,0,3
"1479","130280",2021,8,0,8
"1480","130280",2022,1,0,1
"1481","130280",2023,3,0,3
"1482","130280",2024,1,0,1
"1483","130290",2012,13,0,14
"1484","130290",2013,5,1,6
"1485","130290",2014,14,0,14
"1486","130290",2015,14,0,14
"1487","130290",2016,8,0,8
"1488","130290",2017,18,0,18
"1489","130290",2018,16,0,16
"1490","130290",2019,15,0,15
"1491","130290",2020,14,0,14
"1492","130290",2021,28,0,28
"1493","130290",2022,11,0,11
"1494","130290",2023,21,0,21
"1495","130290",2024,11,0,11
"1496","130300",2012,0,0,5
"1497","130300",2013,1,0,1
"1498","130300",2014,3,0,4
"1499","130300",2015,2,0,2
"1500","130300",2016,3,1,5
"1501","130300",2017,1,0,3
"1502","130300",2018,0,4,6
"1503","130300",2019,4,0,4
"1504","130300",2020,5,0,5
"1505","130300",2021,5,0,5
"1506","130300",2022,4,0,4
"1507","130300",2023,3,0,3
"1508","130300",2024,3,0,3
"1509","130310",2012,4,0,4
"1510","130310",2013,2,0,2
"1511","130310",2014,4,0,4
"1512","130310",2015,8,0,8
"1513","130310",2016,8,0,8
"1514","130310",2017,9,0,9
"1515","130310",2018,9,0,9
"1516","130310",2019,3,0,3
"1517","130310",2020,10,0,12
"1518","130310",2021,9,0,9
"1519","130310",2022,3,0,4
"1520","130310",2023,11,0,11
"1521","130310",2024,9,0,9
"1522","130320",2012,0,0,3
"1523","130320",2013,2,0,3
"1524","130320",2014,0,2,5
"1525","130320",2015,1,0,1
"1526","130320",2016,2,0,2
"1527","130320",2017,7,0,7
"1528","130320",2018,3,0,3
"1529","130320",2019,1,0,3
"1530","130320",2020,6,0,6
"1531","130320",2021,3,0,4
"1532","130320",2022,7,0,7
"1533","130320",2023,5,0,5
"1534","130320",2024,4,0,4
"1535","130330",2012,5,0,5
"1536","130330",2013,1,0,1
"1537","130330",2014,1,0,1
"1538","130330",2015,4,0,4
"1539","130330",2016,6,0,6
"1540","130330",2017,3,0,3
"1541","130330",2018,9,0,9
"1542","130330",2019,5,0,5
"1543","130330",2020,5,0,5
"1544","130330",2021,6,0,6
"1545","130330",2022,3,0,3
"1546","130330",2023,2,0,2
"1547","130330",2024,3,0,3
"1548","130340",2012,15,0,15
"1549","130340",2013,28,0,28
"1550","130340",2014,27,0,27
"1551","130340",2015,26,0,27
"1552","130340",2016,17,0,17
"1553","130340",2017,29,0,29
"1554","130340",2018,23,0,23
"1555","130340",2019,28,0,28
"1556","130340",2020,21,0,22
"1557","130340",2021,47,0,47
"1558","130340",2022,27,0,27
"1559","130340",2023,30,0,30
"1560","130340",2024,30,0,30
"1561","130350",2012,2,0,3
"1562","130350",2013,5,0,5
"1563","130350",2014,3,0,3
"1564","130350",2015,4,0,4
"1565","130350",2016,2,0,2
"1566","130350",2017,5,0,5
"1567","130350",2018,4,0,4
"1568","130350",2019,4,0,4
"1569","130350",2020,4,0,4
"1570","130350",2021,8,0,8
"1571","130350",2022,6,0,6
"1572","130350",2023,7,0,7
"1573","130350",2024,5,0,5
"1574","130353",2012,5,0,5
"1575","130353",2013,13,0,13
"1576","130353",2014,9,0,9
"1577","130353",2015,3,0,3
"1578","130353",2016,8,0,8
"1579","130353",2017,10,0,10
"1580","130353",2018,7,0,7
"1581","130353",2019,11,0,11
"1582","130353",2020,13,0,13
"1583","130353",2021,17,0,17
"1584","130353",2022,8,0,8
"1585","130353",2023,17,0,17
"1586","130353",2024,14,0,14
"1587","130356",2012,2,0,9
"1588","130356",2013,4,0,4
"1589","130356",2014,5,0,5
"1590","130356",2015,7,0,7
"1591","130356",2016,7,0,7
"1592","130356",2017,6,0,6
"1593","130356",2018,9,0,9
"1594","130356",2019,9,0,9
"1595","130356",2020,4,0,5
"1596","130356",2021,13,0,13
"1597","130356",2022,14,0,14
"1598","130356",2023,8,0,8
"1599","130356",2024,7,0,7
"1600","130360",2012,0,0,2
"1601","130360",2013,1,1,4
"1602","130360",2014,0,1,1
"1603","130360",2015,1,0,3
"1604","130360",2016,0,0,2
"1605","130360",2017,0,0,0
"1606","130360",2018,1,1,2
"1607","130360",2019,1,0,3
"1608","130360",2020,0,1,3
"1609","130360",2021,2,0,3
"1610","130360",2022,4,0,4
"1611","130360",2023,10,0,10
"1612","130360",2024,5,0,6
"1613","130370",2012,2,0,2
"1614","130370",2013,8,1,9
"1615","130370",2014,3,0,3
"1616","130370",2015,3,1,4
"1617","130370",2016,7,0,9
"1618","130370",2017,4,0,5
"1619","130370",2018,3,0,3
"1620","130370",2019,8,0,8
"1621","130370",2020,14,0,14
"1622","130370",2021,8,0,8
"1623","130370",2022,9,0,9
"1624","130370",2023,3,0,3
"1625","130370",2024,3,0,3
"1626","130380",2012,18,0,21
"1627","130380",2013,18,1,19
"1628","130380",2014,16,1,19
"1629","130380",2015,15,0,16
"1630","130380",2016,16,1,17
"1631","130380",2017,19,1,21
"1632","130380",2018,20,0,20
"1633","130380",2019,14,1,17
"1634","130380",2020,19,4,33
"1635","130380",2021,3,8,26
"1636","130380",2022,22,0,22
"1637","130380",2023,30,0,30
"1638","130380",2024,22,0,24
"1639","130390",2012,8,0,8
"1640","130390",2013,8,0,8
"1641","130390",2014,6,0,6
"1642","130390",2015,7,0,7
"1643","130390",2016,3,1,6
"1644","130390",2017,7,0,9
"1645","130390",2018,8,0,9
"1646","130390",2019,5,0,10
"1647","130390",2020,12,0,18
"1648","130390",2021,4,1,23
"1649","130390",2022,18,0,18
"1650","130390",2023,20,0,20
"1651","130390",2024,13,0,13
"1652","130395",2012,2,0,2
"1653","130395",2013,1,0,1
"1654","130395",2014,1,0,1
"1655","130395",2015,2,1,3
"1656","130395",2016,0,3,3
"1657","130395",2017,0,3,3
"1658","130395",2018,0,0,0
"1659","130395",2019,0,1,1
"1660","130395",2020,2,0,2
"1661","130395",2021,1,0,1
"1662","130395",2022,1,0,1
"1663","130395",2023,3,0,3
"1664","130395",2024,4,0,4
"1665","130400",2012,0,0,0
"1666","130400",2013,0,0,0
"1667","130400",2014,2,0,2
"1668","130400",2015,1,0,1
